Mixture	Astrocyte	Microglia	MO	Neuron	OPC	PeriEndo	P-value	Correlation	RMSE	Absolute score (sig.score)
opcBulk_90dpi_CKO_22149_tdTpositive	9.67467509079648	0	2.27604430802458	5.80441132322359	18.73701976413	6.95595759581978	0.019	0.39137154933325	0.953919045842073	43.4481080819944
opcBulk_90dpi_CKO_22152_tdTpositive	9.36433524446477	0	1.09491260340631	8.07856482425724	17.2874753404469	6.80600861721166	0.04	0.266581359988602	0.981765094583734	42.6312966297869
opcBulk_90dpi_CKO_22154_tdTpositive	10.2220340306445	0	1.73703422156945	7.32815661724164	18.4984091816602	4.64007575528862	0.026	0.320272785544148	0.969641232121934	42.4257098064044
opcBulk_90dpi_CKO_22212_tdTpositive	11.1197872332236	0	1.10235036333779	7.85840208368974	17.6244366016878	7.07437744757929	0.031	0.301513128884908	0.979844490088748	44.7793537295183
opcBulk_90dpi_WT_22184_tdTpositive	9.73110417744945	0	2.26216771442558	5.715286930142	20.9881379079137	6.05143141218166	0.025	0.321414117337246	0.964533343206274	44.7481281421124
opcBulk_90dpi_WT_22185_tdTpositive	7.99158467687816	0	2.34013884874811	5.72280683688835	20.5412807105395	8.50705785945519	0.023	0.339646156684052	0.961210504235163	45.1028689325093
opcBulk_90dpi_WT_22254_tdTpositive	12.0672714665828	0	1.70382771469798	4.58584625131312	18.5607853327586	5.63741136714728	0.032	0.299567854556809	0.972262023286995	42.5551421324998
opcBulk_90dpi_WT_22255_tdTpositive	9.61336412766212	0	1.80332215775446	8.01791025225245	19.5367010038609	5.37834916669294	0.038	0.278205318984349	0.974284142517097	44.3496467082229
opc12.01	8.03374158643387	0.0953335999346052	1.2168627499233	14.9240985286205	14.9826784350132	50.872066059424	0.039	0.272025709326149	0.980074998118564	90.1247809593495
opc12.02	1.97363669193817	0.134017456908669	2.35998064393362	26.2157115512455	6.37277699436702	20.3819380081314	0.026	0.317676561837737	0.968426876081311	57.4380613465244
opc12.03	3.47878019551137	0.319765376999508	2.52784013065544	34.1837472072505	6.38081654964131	24.6630650675253	0.031	0.30388824756323	0.972635849136722	71.5540145275834
opc12.04	3.87565379980035	0	7.40092067988717	33.5948075530861	2.141839118636	12.8509744657817	0.199	0.0918719522274943	1.01620559559551	59.8641956171912
opc12.05	4.09875680198794	0	2.24408668052678	9.0919611543336	15.2992024532641	19.4466377369622	0.076	0.191893038792317	0.982189634118786	50.1806448270746
opc12.06	8.08526250503599	0.493291337703457	1.30306715631127	17.4362687881032	1.84258247376048	46.3162779739119	0.094	0.16446600689057	0.987810476595564	75.4767502348263
opc12.07	2.73745509072952	0.00674868911917394	4.16234175230875	31.1106879693623	4.38469129392722	8.12962891507075	0.036	0.285168572213595	0.960061837475052	50.5315537105177
opc12.08	3.06724001425459	0	0.103961138351675	13.3510679423479	1.57993633826581	30.4130525465656	0.0620000000000001	0.222042519212021	0.984027438464075	48.5152579797856
opc12.09	0.470212163005777	1.03753455034328	7.63635295662976	10.1394321231897	2.63949843438765	62.1795835608408	0.052	0.237138797833019	0.969624500346412	84.102613788397
opc12.10	3.71195674304523	0.485350653795297	2.18123216296517	6.10619146986898	4.18400737885476	43.3380617930197	0.081	0.185461350441188	0.982806924745244	60.0068002015492
opc12.11	1.05037269703134	0	0.200530664613135	7.22414647512176	7.29553685247943	50.2696922351603	0.147	0.117376339184971	0.991760671655606	66.0402789244059
opc12.12	1.36988761844035	0.151964683811452	3.70191544339143	1.46476728595505	6.32862249913015	63.6069392260124	0.076	0.191881416474487	0.980351355758366	76.6240967567409
opc12.13	1.3539726891029	0	3.81986251061506	14.2047382936339	17.0425597382033	18.9961510160397	0.0620000000000001	0.220450445916051	0.974624442465109	55.4172842475949
opc12.14	1.90137974016019	0.102597502275782	0.879136673265929	35.9279634376739	0	11.1100286228839	0.069	0.206659257988489	0.987155101705677	49.9211059762596
opc12.15	0.327443410078955	0	0.941230975172646	1.01243584353144	39.7597296911586	3.23883295994791	0.464	0.0183265369882725	0.999390879661276	45.2796728798896
opc12.16	4.16904760113433	0.023957104399253	4.45260361983096	23.7553429655963	16.1891942535547	2.46547222487769	0.039	0.27026025782158	0.962507197696504	51.0556177693932
opc12.17	9.88602469187217	0	0.142541520970733	1.83367834356712	0.284165971816332	68.7048602986165	0.076	0.194227543417764	0.983617153014791	80.8512708268428
opc12.18	1.32687977491176	0.299132345223894	0.0581594274246027	13.9348156803265	2.16429575044691	40.0300488224313	0.328	0.0455802896764725	0.998121638746624	57.813331800765
opc12.19	3.50616711057484	0.621983812499304	3.62797291411044	22.6615068906719	1.30644594346763	37.4892097807923	0.09	0.168543385382796	0.984219802879211	69.2132864521164
opc12.20	3.97807531407943	0.179943519895934	50.0625471848395	0.602988703004852	1.93887894733069	29.5018332000824	0.004	0.599099731435552	1.14451189172893	86.2642668692328
opc12.21	4.72280109410934	0	1.57631282124413	13.3848052041157	8.92486872454369	19.4919535913075	0.127	0.134965862425648	0.989906468493166	48.1007414353204
opc12.22	1.85972148155416	0.445135226264817	5.02880772564783	9.71329847593331	2.75565709090507	49.3223210416009	0.00800000000000001	0.510205472383313	0.913591546817719	69.1249410419061
opc12.23	0	0	0	0	58.4213537104372	0	0.081	0.185336788925101	0.993070519332113	58.4213537104372
opc12.24	7.6953453958239	0	5.49124388411209	8.19837897092305	10.7083901153546	17.1163870383567	0.083	0.178826490000752	0.986916537713048	49.2097454045704
opc12.25	4.02283110060014	0	0.719686046831787	1.44018443591907	11.0135605347418	36.1187855293625	0.051	0.239253611853058	0.980780022495177	53.3150476474553
opc12.26	4.02700633862052	0.0742164578531325	0.240118931498734	30.2251371609868	3.68563464343615	20.2457846426062	0.045	0.256379980692797	0.986263527734455	58.4978981750015
opc12.27	4.96654339900712	0	3.59834838461707	22.9630558630869	1.874705689579	28.8981349184349	0.043	0.261429014243396	0.969566222453071	62.3007882547249
opc12.28	0.290261053116556	0	14.4447903508069	3.59692271378124	5.70997466470997	48.6306796692902	0.186	0.0982070358380625	1.06807013545463	72.6726284517048
opc12.29	0	0	0.18050279935641	34.1607215014564	7.31069678088442	11.9216349801683	0.0629999999999999	0.218438913856505	0.989427330261803	53.5735560618655
opc12.30	0.969875170553091	0	2.20378542839659	0.449609073364383	16.6173546271486	16.8370542216589	0.098	0.15730418630883	0.985791715950646	37.0776785211215
opc12.31	31.258963188688	0.0672863983696433	9.08447514662552	8.04905774841286	1.82748661138176	30.9945488592629	0.261	0.0630414550652679	1.01865966563412	81.2818179527407
opc12.32	25.2479590136823	0.114387573153357	8.48172191035702	0.736041948938003	0.999442075931263	29.8860297814096	0.208	0.0860504366722654	1.02157015934534	65.4655823034715
opc12.33	7.05501886458867	0	1.15427740175127	41.9059722301083	3.94116189022833	13.8579269506997	0.097	0.15815894375463	0.990754324667322	67.9143573373762
opc12.34	5.25381395005203	0	0.98638842807904	9.03732944417571	23.4587771146796	5.35386037973865	0.391	0.0311491335714313	0.998500996039225	44.090169316725
opc12.35	0	0	3.27149744242354	86.7851231767299	3.4914924299748	0	0.294	0.0523350563164748	0.998040217120198	93.5481130491283
opc12.36	1.63304287823062	0	45.1514769583248	1.58083647985287	2.26935016158603	13.7567934952797	0.002	0.653672092635113	1.30159704421327	64.391499973274
opc12.37	10.1216085816474	0.00687069207545052	2.76751496753235	58.6931267323533	0	8.93693789265807	0.326	0.0457173973465844	0.998422487972412	80.5260588662666
opc12.38	5.93441002979921	0	0.439359196643206	34.646644160915	4.30569454972576	33.3458371612611	0.199	0.091783792820971	0.99472273769789	78.6719450983443
opc12.39	19.6622827549396	0.532770018415965	0.0659630241354359	1.67110747234135	3.58527899191997	27.5658186595497	0.242	0.0709961526952159	0.995935948094223	53.083220921302
opc12.40	11.5293224794817	0.604469630948721	0.899830379742906	28.682593041465	1.5082441592649	12.9536378006097	0.117	0.142719607266903	0.991946173058107	56.178097491513
opc12.41	5.80427577200516	0	0.164054256001393	2.35589147772399	2.64998916162451	28.334344329631	0.076	0.191498026530045	0.985308543960981	39.308554996986
opc12.42	2.3333361923743	0	12.0960007503675	1.34724878237788	21.1285921791203	13.7757622613034	0.048	0.242129458795257	1.0277192192397	50.6809401655434
opc12.43	1.47076009692882	0.482972297356466	8.66704208985484	11.3169627473204	2.89242130040693	48.5574476442879	0.09	0.168371237330258	0.992383422897763	73.3876061761554
opc12.44	9.82140568981186	0.106442120761993	3.11271375435799	12.0704114990222	1.91253698628096	33.3725688803721	0.322	0.0476038676750979	1.00159151105739	60.396078930607
opc12.45	0	0	10.2736884294624	10.2714165888219	4.8019690241856	37.2362068352304	0.094	0.163096929269996	1.01434955653067	62.5832808777002
opc12.46	8.05480748392106	3.08073546221384	1.09845808928177	6.2695410890699	4.0299363376735	10.078774384056	0.665	-0.00195344578965875	1.00280813253715	32.6122528462161
opc12.47	1.40291650514805	0.0678875295866229	0.00888690440106962	0.0330964133763399	0.17211228592303	51.7557750264917	0.134	0.130513509871542	0.98989789334564	53.4406746649268
opc12.48	3.64884198420582	0.997294923127221	24.8153883636607	1.81800409949413	2.77531078283125	32.7335220664072	0.00600000000000001	0.547109571513256	0.910718969929656	66.7883622197263
opc12.49	1.63918102219205	0	4.10241938129516	10.4354678845451	27.9606378036594	3.12290315804042	0.0669999999999999	0.209494235304527	0.976075541673251	47.2606092497321
opc12.50	2.78851076014451	0	3.21901335288371	0.690935822000398	45.4537750180166	1.59828740333059	0.101	0.154850876529103	0.98625446995296	53.7505223563758
opc12.51	9.25589177969079	0	6.83871924696735	6.28848246657129	20.6146894012203	5.37936908764469	0.014	0.430168182443966	0.904637182696264	48.3771519820944
opc12.52	11.3674790411799	0.0265571216218931	0.807484164306354	20.1549017551185	7.13981963257534	23.3230850354282	0.07	0.204827795631843	0.987980826742306	62.8193267502303
opc12.53	4.58538089444716	0.306005248750624	0.960987083535863	31.0073921103895	2.29796280750174	34.0541030531978	0.0639999999999999	0.215865169129943	0.985741050989133	73.2118311978227
opc12.54	5.95796426095727	0.414645002651839	4.65091997761545	17.5260777510782	1.49678734455856	40.5968645685249	0.0679999999999999	0.207988469547442	0.976889546490266	70.6432589053863
opc12.55	0	0	0.569057033620439	26.4038884874114	18.7194484537811	11.8073149203495	0.046	0.250910432429532	0.98776988500623	57.4997088951624
opc12.56	1.16438139896232	0	5.13152456962883	0	44.19890413277	0.900669557466268	0.04	0.263426042707672	0.962978066814988	51.3954796588274
opc12.57	0	0	1.8613253929469	35.6869407557018	3.1271196058074	1.58715099252352	0.076	0.191394462422291	0.982672385859374	42.2625367469796
opc12.58	5.22615278882421	0	1.98185737995837	18.8407164011222	0.729652274222693	32.8102416222291	0.133	0.130880771897682	0.989993592702687	59.5886204663566
opc12.59	7.71137463390379	0.219427785547275	2.58078265128061	21.2493930595053	1.21067258601072	33.3519889250786	0.045	0.256875495160909	0.975252504899334	66.3236396413262
opc12.60	0	0	2.58271898827632	0.655763618973432	38.6940611938009	8.80566149582486	0.252	0.0655621636012724	0.998547683905317	50.7382052968755
opc12.61	2.02671846898807	0.345902067263968	3.46876486762467	13.1565510680898	5.59879775035908	21.4986347174556	0.024	0.336595014764576	0.950719381929406	46.0953689397813
opc12.62	2.9903975282337	0	19.8230117058554	10.5291241113416	10.4465301783312	5.03360361917344	0.0649999999999999	0.215569534148602	1.24623601191366	48.8226671429354
opc12.63	0	0	1.27268185606657	8.44677047642966	28.4298167709159	11.9339746945802	0.457	0.0198440560577575	0.999781109948615	50.0832437979923
opc12.64	2.16430751575892	0	2.45702499814753	12.7956132010208	4.91243866608132	56.8069281268074	0.114	0.146333300577218	0.98799241506379	79.136312507816
opc12.65	6.78302561706883	0.193546201314753	0.951717329781776	10.8269537838572	2.03801377664425	25.3623657262394	0.026	0.319264879739892	0.974616925467191	46.1556224349062
opc12.66	3.82596010981941	0.0487805202458321	1.42415707829386	31.8151072373742	8.35448215569151	15.782341951486	0.082	0.183888809678327	0.987676216903561	61.2508290529109
opc12.67	3.3997818234088	0.201349814713246	0.811746758553347	31.0796483411024	4.13262480181695	25.8227116856197	0.0649999999999999	0.215412708999819	0.986729110132863	65.4478632252144
opc12.68	5.28735532179492	1.29644784191291	6.18457353161704	2.84730754683309	4.89675095051504	104.620010747997	0.08	0.187301596901456	0.980995545928363	125.13244594067
opc12.69	4.03007911237533	1.61132950403841	1.20246852869159	3.61293755854379	6.52061945136202	69.9388486892941	0.547	0.00920507701983356	1.00263912073213	86.9162828443053
opc12.70	1.79240413695787	0	0.602012422373345	22.8554308044169	16.871453839581	34.6911531941251	0.147	0.117661958203087	0.992994490940004	76.8124543974542
opc12.71	21.9407354656404	0	9.04095689907347	42.9341827099951	0	7.3558676631403	0.187	0.0977791963551944	1.00858636306048	81.2717427378493
opc12.72	8.01901065152494	0	1.92919372586814	32.4538023392078	10.6819363668279	16.2194512758488	0.113	0.147803933020834	0.9897476642733	69.3033943592776
opc12.73	0.445099568257262	0	4.91143909082145	0.698709507807216	9.45814089234292	40.0665484896096	0.095	0.161752614698991	0.98754792733015	55.5799375488384
opc12.74	0	0	3.77620720120187	8.34389671941924	17.7523551861175	19.273520780306	0.046	0.251778342495147	0.967565944354468	49.1459798870446
opc12.75	2.70757357712558	0	8.64700603371601	3.96413495898733	7.5596000976598	18.4290882642584	0.019	0.393010066932295	0.925784638041757	41.3074029317471
opc12.76	1.82364348474773	0	0.281571512243065	24.1570611923851	1.24009292245451	20.0740615120522	0.02	0.383873865110094	0.976752323556707	47.5764306238826
opc12.77	2.85022555400675	0.923870763965978	18.4877483182261	2.23697014096734	3.0354796896108	41.9592130022818	0.005	0.588853003993581	0.809406714418263	69.4935074690587
opc12.78	2.96757290294674	0.405074254631447	0.729349727176305	30.4546753678095	0	29.579353131237	0.136	0.128908449823896	0.991910736078945	64.136025383801
opc12.79	40.4332846428747	0	0	24.2800943456252	17.583234401575	12.5469227895327	0.082	0.183749123565102	0.99381469225877	94.8435361796076
opc12.80	3.00806144615706	0	1.43022603991497	10.8115027113322	26.4610375899118	20.465446946174	0.234	0.0752156920309952	0.995541500786318	62.17627473349
opc12.81	5.11548405273062	0	8.92350189891525	4.83443308923124	5.55269820966446	53.6489701965147	0.082	0.181453040093427	0.987550490288188	78.0750874470563
opc12.82	1.07313473653529	0	4.257592479778	2.97335014851031	8.01009010349897	32.6504065417806	0.083	0.179136850089718	0.98316671849818	48.9645740101032
opc12.83	2.68952415962751	0	30.2535255300256	1.50885514303863	0	17.868960289822	0.005	0.560950831649403	1.18678381961908	52.3208651225137
opc12.84	2.63902992248725	0.647042863569804	1.75772740790537	32.9265934849459	0	27.5380273793548	0.0629999999999999	0.218614036044972	0.982946379921955	65.5084210582631
opc12.85	0	0	0.693134404201644	25.0674789143865	2.17417020190497	26.5906329996662	0.1	0.156286160701572	0.989688373902774	54.5254165201593
opc12.86	0.740040656475842	0.248999032973613	1.40779815058309	23.8942625901952	3.72447224592845	35.8950562745738	0.14	0.121424968282998	0.991533204453128	65.91062895073
opc12.87	1.11432788903445	0	3.52294696776449	0.773485140919439	40.7299350550965	0	0.0570000000000001	0.227410426663839	0.972606686100779	46.1406950528149
opc12.88	4.15127210293191	0	4.37822663151796	10.1724919491595	6.04949300149365	10.1311973419217	0.029	0.308257543018591	0.94947312807405	34.8826810270248
opc12.89	0.309581660647834	0	7.51453881489416	0.708791758675067	15.6416442672523	42.1883203006409	0.234	0.0750550746805709	1.01776380483433	66.3628768021103
opc12.90	6.41225962975508	0	11.4429698510483	0.840689521977021	22.5603785917286	32.2922156854987	0.279	0.057114260015049	1.04901218031892	73.5485132800077
opc12.91	1.56621002335159	0.232460944648066	0.148594072601213	2.59125033574388	0	114.421842209844	0.028	0.312228164408454	0.968528276696629	118.960357586188
opc12.92	3.36627633191563	0	2.83022158899562	32.3021141149897	1.44545657133179	11.0451716518946	0.165	0.106258622553449	0.993232816108535	50.9892402591273
opc12.93	1.59786615906853	0.0343218607855244	0.975707190233234	0.110145001045181	0.143567191262672	59.923881701912	0.039	0.268499053114046	0.972923663768745	62.7854891043072
opc12.94	0.572177062854726	0	27.3808305356652	1.41906034632001	17.2133374591871	2.49061790935982	0.296	0.0514168434969354	1.64804381610794	49.0760233133868
opc12.95	0	0	15.2624954794466	0	24.5336691613537	0	0.574	0.00634995192753375	1.36687087105505	39.7961646408003
opc12.96	3.3330276150102	0	0.986556877098551	8.65793738465206	3.11802742809304	44.9653233041997	0.111	0.148910544267328	0.988506118731606	61.0608726090535
control.01	2.51445720805937	0	1.29082120761056	26.392557759495	16.1742624575368	15.3703729338346	0.139	0.122825117566035	0.992410446637727	61.7424715665363
control.02	4.79160860287144	0	5.08664710573265	10.9966228199855	28.1742791495624	27.264609761572	0.075	0.195732262811381	0.979186006215436	76.313767439724
control.03	0.965815614396487	0.441964151526578	1.37263600817365	24.1268436830597	2.87253786224576	27.6627901587664	0.096	0.160158971478498	0.988205303377957	57.4425874781685
control.04	6.54882327947144	0.33680820811043	5.68508200257315	11.8890104713432	10.1146188901528	41.5279434178599	0.084	0.178559428234089	0.982244429962681	76.1022862695109
control.05	7.32886121054862	0	3.73518104313962	36.6756574197202	11.059703889183	6.40905896067466	0.073	0.200411659895652	0.979588682775711	65.2084625232661
control.06	2.70636349822506	0.409448123631043	3.92163937375488	37.9428605423852	2.32830667583886	12.84328201181	0.055	0.230448763412015	0.973556177270354	60.151900225645
control.07	4.46397209274455	1.7801640974681	3.47623532169941	27.220255670006	3.72008813981527	37.0849889658985	0.0620000000000001	0.221531339306526	0.978188652783683	77.7457042876318
control.08	0.180693234166958	0	3.5822574688865	16.5035858076333	24.0550313332859	16.1442863561326	0.088	0.173142458771401	0.983371566034541	60.4658542001053
control.09	2.99007703070673	0	2.10632449632836	29.0440387349788	24.1851779614289	5.38452005235315	0.096	0.160225840106548	0.988044238999676	63.7101382757958
control.10	3.10106342123953	0	1.15279146328963	28.6000230001192	1.75866167877992	18.4628688334662	0.084	0.178429667238741	0.987827232032218	53.0754083968944
control.11	2.77944037497594	0	2.14520101288832	13.1752899138743	9.48956372202953	19.4653981270722	0.142	0.120097055031312	0.991042892985478	47.0548931508403
control.12	17.2264664611819	0	15.191982413145	2.29255138324483	33.4222494248801	0.629472586988866	0.052	0.236723759421829	1.01686639364773	68.7627222694407
control.13	1.81318218201518	0.184323199252066	3.57786299618915	14.3375414204569	13.5941129325674	32.810874027381	0.087	0.175103370881997	0.983203241790133	66.3178967578617
control.14	0	0	0.38862534226137	33.9314565132482	11.6360264898445	0	0.195	0.0939098000005513	0.995217001758477	45.9561083453541
control.15	2.61172667182289	0.311345518181703	3.1689552321114	18.2459939816404	4.44553593480175	25.116273768935	0.0570000000000001	0.227707616477755	0.974639587440251	53.8998311074931
control.16	23.254303640895	0	0.249019365740171	15.5838221256976	7.94338588442518	0	0.226	0.0804938128890739	0.996660680017674	47.030531016758
control.17	7.66818984180358	0	2.64531981942812	6.47118437921372	17.0118359124879	40.3603499816971	0.372	0.0351609037659983	1.00054687271569	74.1568799346304
control.18	0.375295716784761	0	0.657865122728035	36.5280076655525	10.9505644224438	15.3807610301493	0.089	0.170366929762129	0.990975712010733	63.8924939576583
control.19	0.375939788653317	0	6.10911885364354	8.82221055805956	14.5751933746648	7.99848206612992	0.04	0.263969451706148	0.971875282137836	37.8809446411511
control.20	0	0	7.75793615625973	7.02834067476203	31.9790553658002	17.2585103303014	0.025	0.327636955791749	0.943341243240633	64.0238425271235
control.21	0	0.0418708290581588	7.09795510224777	6.16747155798882	11.0160291747871	55.4001256337452	0.042	0.262106169265799	0.963634720470977	79.7234522978271
control.22	9.35265126244421	0	10.1561515614613	22.6449474243606	9.23961907650182	26.6111291075226	0.145	0.118973925412011	1.0113667823097	78.0044984322905
control.23	24.2102453984908	0	2.21007819827878	17.7547874998907	5.89218681628235	8.56795092384555	0.242	0.0707319721182893	0.996185557273845	58.6352488367882
control.24	0.751435153023118	0.370658040756315	4.52102818729934	10.7136295251545	1.9646971775603	42.9615268101318	0.238	0.0736478144455885	1.00321257594738	61.2829748939254
control.25	3.21830029083348	0	0.791834465331338	27.2841065727387	34.9488132101756	7.04765579084124	0.127	0.135642276560962	0.993660284563184	73.2907103299203
control.26	1.18956965798227	0	1.02122172889206	2.45588167726241	47.514230280058	32.8942016368706	0.114	0.146156133132994	0.991217527536652	85.0751049810653
control.27	4.99105641901496	0	1.23235791577925	13.3453876040457	11.03098095747	24.112434781903	0.167	0.105794560865552	0.993078767826451	54.712217678213
control.28	5.90187158468944	0.0250011643157756	1.55412301843923	12.165430922567	14.7561273701281	34.884889441032	0.103	0.153225622931743	0.988926576900318	69.2874435011716
control.29	2.24064375152555	0.131387485921916	2.95780942432604	7.37364775789992	10.3068520143498	26.9829716226731	0.095	0.162558602157666	0.984922708577269	49.9933120566963
control.30	1.77450495019994	0.304231098155017	5.79145692384888	41.8573253651593	0.592831105670407	3.84674148692287	0.024	0.33017004311464	0.944454132387869	54.1670909299564
control.31	0	0	2.41780099311554	27.2685895694807	30.0337707201842	0.2476323948172	0.094	0.164483204603553	0.986463423352466	59.9677936775977
control.32	28.0379409096766	1.17293886141277	2.51527549962394	13.0346048350242	4.27163245798735	4.49562425745865	0.371	0.035837531258814	1.00100549297495	53.5280168211836
control.33	4.65396876786113	0.633769407883223	11.575071922634	1.46805316319015	5.45529181067629	31.745267697734	0.09	0.168519721384971	1.04235065551991	55.5314227699788
control.34	0.67089221500945	0.358744191387948	0.0192082716988384	26.131685432805	0	10.9647160997429	0.094	0.162850057729285	0.991342861768904	38.1452462106441
control.35	9.99372103374277	2.2744653653505	5.34491667825222	39.7992141265982	2.7841854821778	9.33948048486472	0.081	0.185140434672405	0.980943848368313	69.5359831709862
control.36	15.2050061816926	0	5.50965460549308	13.1540889030872	17.1679297515029	22.8163750321596	0.046	0.250602708982496	0.96835191848685	73.8530544739353
control.37	3.81171563438588	0.58545740381179	7.50508698076923	7.32217023260053	2.01496200939055	36.9690206441001	0.022	0.342827585041316	0.937764648976904	58.2084129050581
control.38	9.39239136097835	0.581402501091954	0.339944068919944	8.78035673010256	2.64394120940046	35.4056568730178	0.186	0.0985421542840661	0.993742424563426	57.1436927435111
control.39	6.93557543399993	0	1.56556986692222	11.9710905042609	16.8945239934263	15.3583494487139	0.13	0.13185329501317	0.990729079909612	52.7251092473233
control.40	6.89392675891701	0	7.80735830990602	23.4944689222238	37.084017741061	0.654450644393242	0.087	0.175095674271949	0.986027080380209	75.934222376501
