Mixture	Astrocyte	Endothelial	Microglia	MO	Pericyte	Neuron	OPC	P-value	Correlation	RMSE	Absolute score (sig.score)
control.24	0.50996959816282	35.7958923752795	2.09504394783694	8.17458849198926	41.1483312395315	18.7011071384477	9.44160520709047	0.316	0.0600415598235555	1.00700192662263	115.866537998338
control.25	8.79977296256105	0.577111411652262	2.45330287715514	4.23690711091253	88.7661868101322	42.7922137552109	13.9246119916863	0.128	0.135620704707738	0.991112739358184	161.55010691931
control.26	0	16.1898796042885	0	0.759138726938737	23.3224942775402	10.4002753993224	143.107744726751	0.034	0.267562917627717	0.984463849265934	193.779532734841
control.27	24.6712589970233	1.74048374260175	0	1.1994805182773	5.39291595149486	21.0069448657678	39.7847896698505	0.046	0.226451032907393	0.988175294132976	93.7958737450156
control.28	9.0546978069854	19.8768878890349	0	2.17469042390788	22.5310634958241	17.8262014320335	47.7541575581096	0.123	0.140703700770234	0.990620250059275	119.217698605895
control.29	26.4955830155821	21.2549323946404	0.53315850243281	4.82273370657743	14.2146252118308	21.2714303849105	39.4895528921893	0.235	0.0784202880069348	0.996021416282616	128.082016108163
control.30	0.605202953051226	0	0	3.67344093351605	59.2907609617742	44.5604606310807	22.3852519543817	0.029	0.286583263781087	0.978277969929182	130.515117433804
control.31	0	0	0	5.3463975882553	24.2470028628037	51.7737487882607	61.9333893547044	0.146	0.120767332926232	0.991316226791362	143.300538594024
control.32	29.0728441254711	2.36142073444291	0.838142327577196	4.00669646663784	7.04641569199103	42.1969626524404	8.26833543075997	0.475	0.0253898655057407	1.0024383924795	93.7908174293204
control.33	0	13.9094549001348	0	13.2320740351523	13.6752064698465	0.377793616588095	104.921941093585	0.175	0.102347785168519	1.00389417321803	146.116470115306
control.34	4.86884042921772	2.31791056515859	0.370422051937396	0.0268563492279426	88.237333264005	51.6013004570854	2.88655319271204	0.045	0.230527722852086	0.990228431947667	150.309216309344
control.35	14.8682990335426	5.85647323585487	4.84821787776116	8.58018159124808	9.72295502676992	75.7303532910339	16.9746117889238	0.134	0.130588963197574	0.990617890416214	136.581091845134
control.36	11.0494300595746	10.8603447226287	1.80735809429868	6.64747589927053	21.8611225643462	30.4649099500865	45.2901909342348	0.07	0.184084294076679	0.982141354283191	127.98083222444
control.37	1.53521089576724	27.9083141445904	0.0530537405232976	12.5822274489927	14.5371451566054	31.0188530132505	51.0302130349758	0.09	0.164293028301508	0.988250772676594	138.665017434705
control.38	14.2954388451522	29.5292486688753	0.341221437985412	2.33273340261049	24.7460745490161	22.8140277900375	17.9469962744032	0.211	0.0856033843170122	0.994850568544152	112.00574096808
control.39	3.35071955210424	11.2446886877732	0	2.88819921442858	13.9938087180237	26.7412826826233	58.7478976554966	0.177	0.10153796277298	0.993528836578893	116.96659651045
control.40	0	0	0	5.07074168988694	7.74385833694352	27.2524038302042	98.0126811207524	0.091	0.162556553499588	0.98644270961107	138.079684977787
sample.01	66.2331269259898	0	0.96648920621535	58.7489892543205	58.6341267755388	3.58579027599626	0	0.042	0.237832583755038	1.1299595639253	188.168522438061
