Mixture	Astrocyte	Endothelial	Microglia	MO	Neuron	OPC	P-value	Correlation	RMSE	Absolute score (sig.score)
opcBulk_150dpi_WT_21590_tdTpositive	0.181016116425288	0.203941812127377	0	0.823011738182435	0.866072062360434	4.21860297290782	0.0610000000000001	0.317740506494344	0.944327871890768	6.29264470200335
opcBulk_150dpi_WT_21591_tdTpositive	0	0.0671612841669691	0	0.629956281714291	0.825892189515746	4.7781313032463	0.134	0.226334150509555	0.970548456067051	6.3011410586433
opcBulk_150dpi_WT_21592_tdTpositive	1.39718758296228	0	0	0.367872999363498	0.227725697764534	3.81929023706376	0.144	0.211627138052663	0.975163464093416	5.81207651715407
opcBulk_150dpi_WT_21593_tdTpositive	1.10808914757126	0.278648834067657	0	0.978599153248189	0.370360729368373	4.32215030376308	0.04	0.376807708712471	0.923075625736	7.05784816801855
opcBulk_150dpi_WT_22062_tdTpositive	0.850327326423414	0	0	0.571933870716679	0.981879738674239	3.12195927892987	0.1	0.264365013079207	0.960667697357299	5.5261002147442
opcBulk_150dpi_WT_22064_tdTpositive	0.0871196582438363	0.0217786051347341	0	0.867877001425432	0.659927704782977	4.98608707415296	0.054	0.338195029684849	0.937301171863802	6.62279004373994
opcBulk_90dpi_CKO_20642_tdTpositive	0.925394293162415	0	0	0.874316310890026	1.27778725831284	5.19691802757426	0.0580000000000001	0.326983431600083	0.943431017381432	8.27441588993955
opcBulk_90dpi_CKO_20647_tdTpositive	0.605545061395923	0	0	1.14276501370783	0.44624543561363	4.48773976585317	0.036	0.3922753662502	0.916501494334256	6.68229527657055
opcBulk_90dpi_CKO_22146_tdTpositive	0.183882198996596	0	0	0.771206761397384	1.32572939304862	4.15046174305656	0.09	0.28082894045471	0.956049785224622	6.43128009649917
opcBulk_90dpi_CKO_22149_tdTpositive	0.993389785251153	0	0	0.827346922668828	0.423833069781413	6.06598576264382	0.083	0.289506973605668	0.954269487490994	8.31055554034521
opcBulk_90dpi_CKO_22152_tdTpositive	0.167403498069501	0	0	0.501845329179352	1.14461586581518	4.55522781039112	0.123	0.241234877836839	0.967724142153711	6.36909250345515
opcBulk_90dpi_CKO_22154_tdTpositive	0.170637549344218	0	0	0.691179772627323	1.35425738324694	5.01841591856338	0.1	0.265288670511575	0.960764401295531	7.23449062378186
opcBulk_90dpi_CKO_22212_tdTpositive	0.182681028752906	0	0	0.527898941718701	1.38157453847722	4.87570143003281	0.136	0.22496417676386	0.971293861874615	6.96785593898164
opcBulk_90dpi_WT_22184_tdTpositive	0.186139118755707	0.383954305530893	0	0.912795490800979	0.984618101633808	4.00332824356217	0.0610000000000001	0.319312285288785	0.944209432461144	6.47083526028356
opcBulk_90dpi_WT_22185_tdTpositive	0.637743648036538	0.276000413929872	0	0.792741841147897	0.849268647961947	4.12115299386182	0.0580000000000001	0.327237711714231	0.941681646743376	6.67690754493807
