Mixture	Astrocyte	Endothelial	Microglia	MO	Neuron	OPC	P-value	Correlation	RMSE	Absolute score (sig.score)
opc12.61	2.61504556007414	12.2762229957651	0.391170443826775	6.99192742707589	23.6529620475225	8.53760171563045	0.025	0.349790096529686	0.935554071148064	54.4649301898949
opc12.62	5.25995086698235	0.690439521376201	0	26.0278268922937	10.5333436506255	10.756184546072	0.0610000000000001	0.220092732670462	1.37627437646476	53.2677454773498
opc12.63	0	14.0448218937492	0	0.660658668216131	4.43327896809493	40.4917670576537	0.401	0.0226293150068682	0.998533371089951	59.6305265877139
opc12.64	6.60687420093524	61.8651163635446	1.31140325219079	8.81700078524111	5.56738029456293	10.8929127619653	0.215	0.0668287850338152	1.00997341378072	95.0606876584399
opc12.65	10.2440591288303	16.6414250946748	0.269292878628535	1.92262588504538	12.7031343738742	1.34759216181636	0.082	0.175689906034655	0.9845637983135	43.1281295228695
opc12.66	3.31680620821683	30.6018000846423	0.473108966949478	1.96418305882394	30.7481478736915	6.76800938889684	0.087	0.16888843717709	0.988002276965788	73.8720555812209
opc12.67	4.96669977386639	30.3431894392012	0.0346759894566127	1.38346776199263	37.1036125332879	0.847725382589275	0.0659999999999999	0.199405319002968	0.987417181638301	74.6793708803941
opc12.68	0.386270842716544	62.1087627041738	0	8.20215508496548	0.162339896302747	0.11231188712787	0.02	0.391511170261329	0.923300233258643	70.9718404152865
opc12.69	0.80428982937303	8.86575903965009	64.5310124768249	0.835976720459249	1.26909814076635	1.88723774954247	0.074	0.187745809958019	0.981969411115586	78.1933739566161
opc12.70	5.40105391700215	44.1268932913187	1.02955908944239	0.981232677572596	29.7812569763578	7.65708626762119	0.098	0.151623292525802	0.991106241997659	88.9770822193148
opc12.71	7.84909782312091	55.7681561444654	0.244643328017	2.82035874404947	7.89589665442732	0.84633595022346	0.0639999999999999	0.211902450234151	0.979979671809914	75.4244886443035
opc12.72	5.77843460587556	9.5062567690355	0.0805820234162426	2.74187080675781	46.3859150984485	10.6915894342368	0.095	0.156591128141675	0.98794810607643	75.1846487377704
opc12.73	0	0	0	19.6590769869844	0	42.9126118245223	0.071	0.195295313947223	1.13589911402173	62.5716888115067
opc12.74	2.97579105628154	11.8331143169797	0.0368833920679121	8.59053386476211	17.3527598489947	16.4968681523828	0.032	0.325137212209822	0.94469229740002	57.2859506314688
opc12.75	1.80306923519243	15.8616441171383	0	14.4991585220518	2.82593465030654	8.62914263533254	0.013	0.469765083915469	0.945511747907932	43.6189491600216
opc12.76	2.80302971856093	13.2396339405247	0.0675685187778575	0.397615729737516	35.7844376145766	1.33110159788501	0.044	0.292395052753633	0.986148878703016	53.6233871200626
opc12.77	11.5810627352119	5.51378020819548	2.63999875938033	124.605207548219	4.7782910860773	7.42513826069108	0.019	0.403099549837867	1.79050813693341	156.543478597775
opc12.78	0.943521698588042	29.9569828492704	0.578232281939628	0.54537698693985	26.7272409918426	0.217614620517422	0.084	0.172099609583442	0.989750078992412	58.9689694290978
opc12.79	11.3356555028662	39.2166990444064	0.997841185036168	0.00399296489995323	13.2375260656669	5.22992037667086	0.083	0.172648345321899	0.990008758412778	70.0216351395465
opc12.80	7.30123793023416	25.0386761742049	0	5.47977959535195	6.21087925484483	36.2285237860009	0.271	0.0497418607607937	1.00452472773217	80.2590967406367
opc12.81	5.98867070693397	33.806035261616	0.00436496348831301	18.4595936706022	7.93196828804337	6.24674445732612	0.056	0.241738711430246	1.04052883115483	72.43737734801
opc12.82	2.04591352870721	16.6033358602758	0	12.5741258336463	9.40208384998187	24.3353425638662	0.075	0.185949280233723	1.02220495319734	64.9608016364774
opc12.83	7.86371671175369	32.0347496970431	1.78686226496159	32.6090971066368	6.20995414978349	6.12437533742631	0.021	0.381734568788894	1.06740700787027	86.6287552676049
opc12.84	2.7485812880187	41.34779412182	1.94552721791713	1.35497071148527	19.7225347153292	0.823697319162396	0.014	0.453799877516223	0.964504923224652	67.9431053737327
opc12.85	0	2.19085330053304	0	2.64687467086484	61.744253108166	1.38012943212741	0.127	0.115677039085438	0.991761705821449	67.9621105116913
opc12.86	1.44665238945104	31.3401120298203	0.973697392020856	1.27954195928918	29.7422399117897	5.10072808630015	0.095	0.159941672561468	0.989860667268948	69.8829717686713
opc12.87	1.56333152395557	0.38375955292805	0	3.45294035855581	0.941479302927572	43.07336015794	0.048	0.28043318254137	0.963267458945104	49.414870896307
