Mixture	Astrocyte	Microglia	MO	Neuron	OPC	PeriEndo	P-value	Correlation	RMSE	Absolute score (sig.score)
opc12.20	0	0.0852083847434475	63.1277283889979	0.127750271928191	0.00940509261845125	92.3832653472947	0.00600000000000001	0.441240853796961	1.05007999217565	155.733357485583
opc12.21	8.57287267706227	0.284664099442993	2.37139703059932	33.7760291366192	7.33998113928324	22.4415745558837	0.17	0.115085277443356	0.992286347325559	74.7865186388907
opc12.22	5.35945842843233	0	15.320448806052	23.1719594604629	15.8131415706309	34.0346528712664	0.016	0.353488449391559	0.934620274015714	93.6996611368446
opc12.23	0	0	0	0	68.5639628742187	0	0.148	0.130277145795213	0.993847738555518	68.5639628742187
opc12.24	0	0	14.307198586495	74.9951974258787	5.35715250248127	0.0192531533391147	0.216	0.094976101320898	1.03089962383853	94.6788016681941
opc12.25	5.11736209538049	0.298446266214291	1.44680608744073	2.67571737337874	12.0321791324446	62.3494167150137	0.23	0.0907514065184309	0.995030633630254	83.9199276698726
opc12.26	2.55266940622659	0	0.237918110106467	32.8196331021835	0	28.5778815197887	0.024	0.294813473456629	0.988744293911049	64.1881021383053
opc12.27	5.82133420645686	0.416071927317694	4.37714524415748	38.3022416269936	0.797260314988687	17.0922668190149	0.042	0.25127895264418	0.970204402067018	66.8063201389293
opc12.28	2.73610068666828	0.679758108767463	18.5097635783737	3.33564297048815	3.8902013538142	39.2610124783705	0.242	0.0862894367112242	1.14766668049028	68.4124791764823
opc12.29	0	0.361949010778621	0.314461076393137	38.6431343716489	3.01979941118277	28.7663793532257	0.037	0.264299387283625	0.989618117804974	71.1057232232292
opc12.30	1.95816058602935	0	7.66632833980845	0.473136308118198	61.907358920795	9.20301368371672	0.23	0.0907956500253046	1.00479211741594	81.2079978384677
opc12.31	7.86566864965383	0	8.15747995542313	7.26574695790985	0.94343695606085	84.7809349755848	0.318	0.059798585336003	1.00426503596373	109.013267494632
opc12.32	25.5061515489517	0.25686436913973	9.48024064205418	1.41652358985841	1.58841452877727	69.2875369973201	0.288	0.0691113752818779	1.00656760946344	107.535731676101
opc12.33	14.0687145910442	0	1.17315390027055	61.385338273022	8.28350957444964	21.6618914816176	0.125	0.142496727705647	0.993371833768175	106.572607820404
opc12.34	0.356966551387333	0	1.00407394175031	9.79349737465593	53.4981371976017	2.15464439686046	0.565	0.014893335264645	0.999097032048625	66.8073194622557
opc12.35	2.78310581111086	0.28184407392883	2.13465756935078	39.5458894369681	3.49331000588206	35.4565248703909	0.28	0.0715556742138123	0.995874208936415	83.6953317676315
opc12.36	0.486560458007363	0	35.1333095815561	0.909373010879531	0.984662437541075	57.7937296082389	0.004	0.462833714831628	0.986755657690058	95.307635096223
opc12.37	0	0.0126407342370444	0.339693684811551	7.56523482823602	0	89.6683047648635	0.214	0.0962344033758556	0.995362205565179	97.5858740121481
opc12.38	1.77050289845992	0	0.939252765542917	30.8413861713413	0	46.7443209484829	0.164	0.120985397606805	0.994204612664712	80.295462783827
opc12.39	21.8171387626532	0	0.0861561021092651	0.714342973124903	1.82192333933429	49.6568770673722	0.274	0.0740557207796625	0.996765500289003	74.0964382445939
opc12.40	10.4073952293619	0.424376459136503	1.41770529385948	40.6983661932874	0	14.2967034186224	0.13	0.139543650950525	0.991765596123771	67.2445465942676
opc12.41	15.0173049291543	0.0689915454040165	1.07614751916235	19.3397068736275	7.22326162987382	25.4235898960772	0.312	0.0615223994510519	0.996751854242255	68.1490023932992
opc12.42	0.724954269263116	0	48.7935105267693	0.626697490038423	10.5168942427843	1.23227842136189	0.035	0.276978491593709	1.9079707745166	61.8943349502171
opc12.43	0	0	39.3783988495569	20.9554716760492	8.26818088928399	17.5752670914745	0.123	0.145256338069331	1.38403846135707	86.1773185063646
opc12.44	5.78429335493941	0	4.66860209045425	16.5792067874883	0.803315399860015	70.5364728366968	0.228	0.0913117251226773	0.994573977804028	98.3718904694389
opc12.45	0	0	15.3130721852417	14.9284009486546	2.72137678958441	49.2977453473421	0.114	0.15206167214407	1.03149277073872	82.2605952708228
opc12.46	10.3503235927123	1.84662930424275	0.838596235505271	5.30539516912872	25.8661557937363	4.39664090515479	0.783	-0.0139153596443813	1.00049230877901	48.6037410004801
opc12.47	0	0	0.0502415433602778	0.647402398684938	0.0896460227401387	39.914226357964	0.035	0.272298784636983	0.986956754286028	40.7015163227493
opc12.48	5.1170746192524	2.48274246844439	35.0302596227284	4.87979627514053	7.26796038725735	60.4072734297389	0.073	0.190448116316004	1.12415252369287	115.185106802562
opc12.49	3.76019002141919	0	3.7866102763036	22.6375202125972	29.8059480649937	14.4558654063307	0.075	0.187616257812924	0.982240602121827	74.4461339816443
opc12.50	0	0	2.92912767994043	3.36634400235494	67.9956250917711	0	0.134	0.137523161908655	0.989126581384132	74.2910967740664
opc12.51	5.53279508694401	0	10.3199158852645	22.6479951191824	46.2482842129328	6.40323319665353	0.042	0.253668845271076	0.965707974117407	91.1522235009773
opc12.52	9.35143070259116	0.0030679357664948	1.06625673309603	30.4668932701351	0	39.3024393562366	0.069	0.196127767252646	0.990857569636245	80.1900879978254
opc12.53	13.4212897686235	0.00442695807472572	1.96083344503949	34.0884648548774	0.673042676259827	41.3533278990113	0.103	0.159457574230531	0.990778008975927	91.5013856018862
opc12.54	7.0050570518841	0.540200348711548	5.48672847297951	22.3828610026773	1.75006314984662	27.9065178144525	0.047	0.233354769047542	0.970907849462898	65.0714278405516
opc12.55	0	0	0.755484999929843	44.3326778398527	24.1361994288705	5.42250123410411	0.025	0.294382770614121	0.98642375627335	74.6468635027571
opc12.56	0.144806936328794	0	5.69688039491588	0.315455577237507	54.5241405355228	0.228291890783905	0.043	0.249760387567632	0.966436390900292	60.9095753347889
opc12.57	0	0	3.31626198485189	62.0262346697111	7.61736656647287	0.841446643074274	0.076	0.186997724507332	0.982983685560164	73.8013098641101
opc12.58	0.336966144937144	0	2.57122851815996	23.705938036841	0.324263517955029	56.5898074173284	0.138	0.13498367368285	0.99069360337267	83.5282036352215
opc12.59	8.43235803981866	0.289452561148137	5.11372285617965	37.6143096800535	3.70342650384342	48.2168712986071	0.085	0.17712330732162	0.983956953069944	103.37014093965
opc12.60	0	0	11.1634250534187	0.311234959761623	63.0040573847248	0	0.273	0.0745913857072561	1.03912833033351	74.4787173979051
opc12.61	0	0	4.67783608813746	29.1090498257707	11.0398878057983	28.9901080253885	0.022	0.308375778255681	0.961390700842139	73.8168817450949
opc12.62	5.26611127521183	0	26.8773728218126	25.6958252141663	6.56402454202639	2.20168898432521	0.0669999999999999	0.197761483743264	1.25563652915085	66.6050228375423
opc12.63	0	0	0.663849174880767	4.43539193683131	64.2357578567741	7.44975994815747	0.67	-0.000304855136416482	0.999466575034902	76.7847589166437
opc12.64	0	0	6.07308688105059	20.9459574764039	6.13401280942888	59.0593879154057	0.297	0.065635114381952	1.00084527376676	92.212445082289
opc12.65	8.73520699300213	0.305374624096302	1.80246897351666	32.1522024916706	2.40040318715152	20.3549717943739	0.142	0.132748840214659	0.991384570249031	65.750628063811
opc12.66	4.84030503828921	0	1.86815403835489	58.7064066951313	4.12767476847148	20.2698991466199	0.0629999999999999	0.202700856209479	0.987684424770789	89.8124396868668
opc12.67	2.17518901265484	0	1.49345671260628	48.693194183513	1.30800154362426	21.1909791959316	0.0600000000000001	0.208612268897611	0.987543027590354	74.86082064833
opc12.68	5.27283025308843	0.258616138369988	28.0773249622042	1.70369683210461	0.999867993014308	98.6036770729034	0.159	0.124384049738253	1.06168396584455	134.916013251685
opc12.69	1.65245754367663	51.6643535764711	0.555865439356803	5.95760000826121	3.64796860028318	22.6918215820272	0.091	0.172868367920137	0.986493249825329	86.1700667500761
opc12.70	0.901071507134634	0	0.826850699681297	28.0796996643583	5.65651527755348	50.6982870843608	0.125	0.142731337058839	0.993665448943318	86.1624242330886
opc12.71	8.78436394580619	0.0319976329763282	4.37803915904454	21.5394249543245	0.0982415654837665	43.8232955991254	0.149	0.128810532704136	0.989997257387503	78.6553628567607
opc12.72	2.73631446932018	0.401278636039841	3.99052308682096	59.6996691205712	5.79758527630567	14.1096211367291	0.136	0.136039147849425	0.98914870305134	86.734991725787
opc12.73	0	0	21.8643032975693	3.16858774026289	57.428382255749	9.77982348330575	0.125	0.142661183178789	1.08151062685001	92.2410967768869
opc12.74	0	0.188923311354669	6.38472846706398	19.9885229420701	16.7311884678581	55.3316788781301	0.088	0.174932238715462	0.982902183919129	98.6250420664769
opc12.75	0.482409817962908	0	17.4863476324218	27.6447431285819	9.93623079486542	33.0899986726106	0.106	0.156270272766976	1.037926040093	88.6397300464427
opc12.76	0	0.517769913791667	0.521970602052838	42.5922072436846	1.68195009391867	15.6293052924029	0.0590000000000001	0.215210873719399	0.989866564460198	60.9432031458507
opc12.77	6.6604390483911	1.49671210264219	106.809843107548	3.6636032588678	5.58296024638124	11.0308593192281	0.00900000000000001	0.38299476577194	1.80023756845472	135.244417083058
opc12.78	0.494248084608224	0.00335639476961304	0.868266570391644	43.2783217603476	0	37.0112689891841	0.226	0.0919596220130497	0.995490464221185	81.6554617993012
opc12.79	9.16074021540749	0.38400162274617	0.00405920844236498	14.4825869188666	2.64737637360221	71.8335222590073	0.145	0.131671258242796	0.994641312986018	98.5122865980721
opc12.80	0	0	3.24643671587939	17.595661443139	31.2763814365282	37.4245982694886	0.312	0.0614651431239271	0.996989721950997	89.5430778650351
opc12.81	16.0095839927366	0	29.2235629469728	12.8041601037902	13.6650141039347	25.7736162528873	0.097	0.165632873838632	1.1352941971564	97.4759374003217
opc12.82	0	0	23.9746045454606	0.795264899156894	60.3403812513172	13.4583727509733	0.171	0.113376046013227	1.10365154772428	98.568623446908
opc12.83	2.25451833845438	1.07782664380084	24.238735210906	4.3971961104704	4.68745656372773	39.4742769301988	0.019	0.339541504391213	1.03561272522174	76.1300097975581
opc12.84	0	0.644903341877912	1.20620333299648	39.6631540075305	0	53.2236733243146	0.0580000000000001	0.21605410889009	0.989660414361967	94.7379340067195
opc12.85	0	0.0569652967054155	1.33158694102971	64.5095749077174	0	2.83357714361068	0.104	0.158691617601058	0.989772594669875	68.7317042890632
opc12.86	0	0.494334513282363	0.781793651289141	52.0852287090073	5.09670178805189	34.2191716277795	0.047	0.235438466229378	0.989843319509935	92.6772302894103
opc12.87	2.07603319831874	0	3.24654021929752	1.65673978215758	54.8555347263886	1.59281211369389	0.083	0.180484921388266	0.98276442672883	63.4276600398563
opc12.88	5.40418655426179	0	3.86433962099208	12.556047504301	27.9998945555908	13.9093399937392	0.09	0.173664987898171	0.983238176817845	63.7338082288848
opc12.89	0.586388099465549	0	18.0574810107352	0.985851984398432	46.8387138056836	30.6807459225496	0.337	0.0564652004249646	1.07381212067998	97.1491808228324
opc12.90	11.1413678946626	0.533046416949525	38.3822384491319	0.624896483147077	36.6869889375942	7.2235920052184	0.432	0.0346082383243974	1.38280234746843	94.5921301867037
opc12.91	8.25759715485523	0.367184377187889	0.512977830589827	0.447491763419494	0	108.61563467464	0.003	0.538009308279408	0.975224408831552	118.200885800692
opc12.92	0.620081519997579	0	2.4754570113099	37.9305773026117	0	45.1672368083733	0.16	0.12398056953288	0.991826866949834	86.1933526422925
opc12.93	17.2700223335603	0.742133587518026	5.17625949952381	3.23847594809131	3.91454103755942	61.9742982896514	0.485	0.0275309585706744	1.00420396318913	92.3157306959043
opc12.94	10.935126249215	0	89.242746953143	9.73562267611835	18.9316813918575	7.54615464669777	0.564	0.0151864931389356	1.87055242003822	136.391331917032
opc12.95	15.9906018314719	3.73965032604532	28.5656229825109	10.3760319832368	3.70775390375633	3.10207129447027	0.696	-0.00347901898087842	1.46111393424916	65.4817323214915
opc12.96	7.53831535549194	0.44194578415462	3.17261229946653	25.445754009983	2.43665321586	15.8616015240967	0.197	0.10237629086344	0.993826255095199	54.8968821890528
control.01	0	0	2.5519211852164	37.7556860740615	30.1543930084205	11.9671009911108	0.191	0.104539544005617	0.993098661937543	82.4291012588092
control.02	0.655950544064247	0	16.1954323663989	6.86798315521457	38.3522947287669	37.4983485843715	0.096	0.165861037192537	1.01150140042858	99.570009378816
control.03	0	0.173733984364955	1.43195621959296	47.1941458251247	4.83118331572137	22.4729170630567	0.099	0.163926767924786	0.990578368643412	76.1039364078607
control.04	1.9870088613698	0	19.0785354071025	32.2865489213782	27.1354595284633	50.8673839471581	0.095	0.169957007514989	1.00081458943484	131.354936665472
control.05	3.70448631349705	0	4.79947398520958	29.5317685415715	15.0147970165731	34.9126511231576	0.075	0.187794824297462	0.981828117301686	87.9631769800087
control.06	0	0.64277564565311	6.37345876989754	52.0618827806107	2.72000313571817	20.5765962325115	0.0659999999999999	0.20014497844426	0.977955264255978	82.374716564391
control.07	9.19745200429032	2.38149742824971	4.65149968979931	30.8926176017574	5.54747352285943	57.0175009249779	0.0600000000000001	0.2111966651491	0.981344456113565	109.688041171934
control.08	2.60790195209123	0	6.09689827638863	14.5677533822054	42.5839969288513	11.4655106198725	0.096	0.166778889529176	0.984605786531139	77.322061159409
control.09	2.02730623547038	0.0825565989893731	3.4216972386174	44.5998654636512	24.9083223523116	24.3923155264959	0.096	0.166554206748929	0.987366915605285	99.4320634155358
control.10	1.33385208106516	0.00790278181082762	2.51425786937331	42.0621945050431	3.53274038240023	30.8507873245124	0.108	0.154285393070029	0.989004167306989	80.3017349442049
control.11	1.75102069642228	0	2.39181573943086	13.9805303675098	15.1361592110076	32.7362564675517	0.164	0.120924565778587	0.991408493259771	65.9957824819223
control.12	3.28845141638058	0	8.86164894075903	9.52552636653205	16.2787397305505	42.6825040612587	0.03	0.291382876409538	0.954923161425806	80.6368705154808
control.13	0	0	2.97102960942657	35.8690715096265	21.3262448177709	26.3505472306646	0.0669999999999999	0.197849742692333	0.984565216991655	86.5168931674886
control.14	2.04234935886852	0.345171649638648	0.658199902517601	53.1944156979413	5.26737336539032	18.6083946478003	0.243	0.0860990735374731	0.995768904474991	80.1159046221567
control.15	4.50658632269788	0.653206939397597	8.00597089377035	43.5092222997764	3.45348718133262	16.8367965521181	0.048	0.230285434905602	0.971510021162086	76.9652701890929
control.16	12.9550807982946	0.959937939207884	0.164364846929047	10.8391184763664	5.76577000958252	43.338881367226	0.238	0.0873105881741964	0.996493581761727	74.0231534376064
control.17	2.50865409493562	0	4.28682022919754	8.64286408757715	16.9644365317161	67.024761712944	0.415	0.0393821388457536	1.00010132768792	99.4275366563704
control.18	0	0.576683115389386	0.835324416740548	45.1276040015144	4.68755624485982	17.2293637581159	0.049	0.228013592176905	0.988682488545814	68.4565315366201
control.19	0	0	4.96718854956413	15.1594540816214	22.0212110972156	49.2290775623059	0.112	0.152454494195984	0.986704454138611	91.376931290707
control.20	0	0	38.3229464927031	2.35900050012886	74.393732632458	9.62754288116888	0.042	0.252954071095332	1.08811030006739	124.703222506459
control.21	0	0	15.3589327167235	0.472562682604544	8.87071203400941	123.779765651587	0.049	0.227527103500439	0.972263383446053	148.481973084925
control.22	2.60618099272425	0.0579488259521022	6.93497195072673	14.8253868655191	1.43585057900862	73.7613710252404	0.131	0.138272242283359	0.989213344911531	99.6217102391712
control.23	34.71272299054	0	3.72270327587703	28.9683147539513	9.4639169371031	35.4976525431264	0.336	0.0567340065542753	0.997158748683736	112.365310500598
control.24	1.79719056939916	0.178462482075339	7.18860576126933	16.4084298063861	2.51380290773893	53.196934270898	0.277	0.0723570280489262	1.0059899193368	81.2834257977669
control.25	0	1.22372966744217	1.89822749389362	28.3386647290393	3.8428933358179	58.6574806938876	0.099	0.1636040441673	0.99054749138671	93.9609959200806
control.26	0.20258036177838	0	1.1272777849329	3.09373840118702	89.0474666508205	30.4643916582464	0.111	0.152518041904727	0.992945804193091	123.935454856965
control.27	2.33736238580171	0	2.77166169352947	29.8167310478075	22.8220585895699	5.68268171270849	0.161	0.123269766488069	0.990705473579357	63.4304954294171
control.28	5.55903967375722	0	2.60625317029058	10.7508519025387	25.1804538739296	44.7189427820738	0.164	0.12045114454362	0.992044299260852	88.8155414025899
control.29	0	0	8.46514168557366	23.4475655132941	2.47923585849783	35.5663633765664	0.166	0.118582914275376	1.00666888025321	69.958306433932
control.30	2.9027863755381	0.381797923346925	7.20654132185878	44.0703150687345	6.79576961559054	30.8067357785985	0.036	0.269010425663843	0.964318482129538	92.1639460836673
control.31	0	0.0525454020707658	5.65088189687743	52.5553018505753	14.0866231977577	20.8949425958162	0.106	0.15697095151426	0.985831336128644	93.2402949430974
control.32	20.9367362947482	1.27784510625791	1.95805045504065	20.7229512368536	2.24563315228917	15.5365647493154	0.343	0.0538029143591931	0.997273193180985	62.6777809945048
control.33	4.04453309059967	0	22.7530811380926	0.309289295005596	59.7919666302295	33.8468537105846	0.223	0.0927235974279366	1.06050144972062	120.745723864512
control.34	0	0.564109736315073	0.0462613756375509	56.8757410258411	0	32.5333740406587	0.131	0.139170368450036	0.994016078044345	90.0194861784524
control.35	10.5869961769221	3.16360093695517	5.4689316346685	40.649225119955	1.92943329284153	17.3603471208087	0.073	0.190292373353434	0.980100649854321	79.158534282151
control.36	8.39025312929095	0.0291657290531055	7.89772806429143	31.3795495135835	13.3908551715401	26.6136895805784	0.034	0.285715408559937	0.958600467441594	87.7012411883375
control.37	3.62189914605187	0.556624730082626	14.3926161170132	23.2054737232649	15.541517877813	23.9442392195003	0.0590000000000001	0.211473225445743	1.00020536449733	81.2623708137259
control.38	3.42545785539852	0.481266917040085	3.14563893604627	15.3249084197522	6.08861147254116	48.4292306032167	0.172	0.112148250955197	0.99208043994834	76.895114203995
control.39	6.43503948143992	0.265778192570269	3.87665491588453	27.8065530085442	29.4717931697152	8.80228841110856	0.168	0.116511930695506	0.991504226251174	76.6581071792626
control.40	1.89052538174544	0	6.7229392669136	28.3357629701489	42.6563761984401	3.1563447001658	0.041	0.254555928313477	0.966503837050364	82.7619485174139
sample.01	3.28152591975432	0	54.29358888375	1.54119624730464	0	78.532681230768	0.02	0.328352663864038	1.13597202030159	137.648992281577
sample.02	2.73786443164334	0	1.80414589057079	29.449295567579	19.0793453673989	19.4789209162884	0.0590000000000001	0.214345776750605	0.986129206359832	72.5495721734804
