Mixture	Astrocyte	Microglia	MO	Pericyte	Neuron	OPC	P-value	Correlation	RMSE	Absolute score (sig.score)
opcBulk_150dpi_WT_21590_tdTpositive	29.3583592949963	0	3.98458827309174	0	4.77225695870824	36.3561645657858	0.0610000000000001	0.208663323168881	0.978780342310228	74.471369092582
opcBulk_150dpi_WT_21591_tdTpositive	20.6579010623661	0	2.13186300032997	3.93081728493286	3.98057301157428	50.972900393063	0.156	0.12171928998931	0.991951496128974	81.6740547522662
opcBulk_150dpi_WT_21592_tdTpositive	17.3737640996877	0	1.78506597832256	0	20.8503225754673	37.8048414847877	0.129	0.144765862769519	0.990913684047048	77.8139941382652
opcBulk_150dpi_WT_21593_tdTpositive	17.7242697587864	0	9.16134737981339	0	0.203816914987163	48.4617530310015	0.033	0.278652982334493	0.958691310228175	75.5511870845884
opcBulk_150dpi_WT_22062_tdTpositive	30.5005639997366	0	3.60525088571874	3.04942475821954	14.3163578399082	18.3856799973648	0.092	0.167557478723359	0.984806017725439	69.8572774809478
opcBulk_150dpi_WT_22064_tdTpositive	22.7368875923844	0	4.85441223658072	3.3185093020872	5.95719113827046	35.3651879774999	0.04	0.254469807235489	0.968932000958269	72.2321882468226
opcBulk_90dpi_CKO_20642_tdTpositive	17.1956522282284	0	6.54044228081029	0	6.38471865496923	51.5081116478725	0.034	0.275103081733641	0.962222269667383	81.6289248118804
opcBulk_90dpi_CKO_20647_tdTpositive	35.0452080038093	0	6.27111373868123	0	0.963752992447182	33.2079932389018	0.037	0.262648640801248	0.964540459948558	75.4880679738395
opcBulk_90dpi_CKO_22146_tdTpositive	30.3998833229144	0	4.65460526704555	0	10.5141006384451	30.8017022712108	0.076	0.183819858470907	0.981588701809547	76.3702914996158
opcBulk_90dpi_CKO_22149_tdTpositive	23.9591915064573	0	7.63646697582994	0	0	52.3545924048177	0.052	0.231626987624444	0.970867629444956	83.9502508871049
opcBulk_90dpi_CKO_22152_tdTpositive	12.0062251353495	0	2.39894539295216	0	16.3730223418806	37.975614095527	0.0620000000000001	0.206962986148095	0.983082840894111	68.7538069657092
opcBulk_90dpi_CKO_22154_tdTpositive	31.7938220389199	0	3.82091439282638	0	0.718284965105447	41.4416305241553	0.0620000000000001	0.20718438236814	0.979722872853124	77.774651921007
opcBulk_90dpi_CKO_22212_tdTpositive	16.1196535763968	0	2.99701530781565	0	13.5618974124962	43.5616394871154	0.076	0.183599137000652	0.984408055577256	76.240205783824
opcBulk_90dpi_WT_22184_tdTpositive	16.8394887278241	0	5.61269458347995	0	8.98316752950166	39.1527193468401	0.052	0.229535582652344	0.971836609394234	70.5880701876458
opcBulk_90dpi_WT_22185_tdTpositive	15.9141853706348	0	6.04097521222894	0	9.17283730365201	41.0692566496337	0.047	0.242599974103287	0.968741785001769	72.1972545361494
opcBulk_90dpi_WT_22254_tdTpositive	14.1949532640298	0	4.79068817845708	0	7.87978035694502	42.3214498463664	0.0649999999999999	0.198951221086395	0.978393613040369	69.1868716457982
opcBulk_90dpi_WT_22255_tdTpositive	15.0912286464483	0	5.47181086132935	0	4.58758546843276	48.0348440225794	0.0620000000000001	0.206699042591467	0.976643901967799	73.1854689987898
opc12.01	0	0	4.08332539754841	22.3811709503733	30.0071490055157	22.5081206107788	0.0629999999999999	0.205012478276941	0.979825645093852	78.9797659642162
opc12.02	0	0.20552638516486	3.99681846482288	13.4101467512395	53.9751002284856	10.9206607246455	0.04	0.255132080123745	0.97401478992091	82.5082525543584
opc12.03	0	0.337539782570289	3.67738815452333	19.1272633569918	75.6772445928663	21.52778989483	0.052	0.231598142131293	0.982385516757486	120.347225781782
opc12.04	0	0	3.92523409828242	6.86147280335964	46.7841921210568	21.7984000142359	0.144	0.131937811823466	0.989502118195158	79.3692990369349
opc12.05	0	0	8.33633316095203	0.624039632138614	30.1450127861359	58.5071537257436	0.135	0.138802997533545	0.991341854546475	97.6125393049702
opc12.06	6.09837006236597	0	1.50051846772058	13.253400554544	36.7982459887086	66.5258988002463	0.016	0.33785190171407	0.983988981516282	124.176433873585
opc12.07	0	0	5.59389993008484	3.23610527052189	59.3011440754393	12.3063313015326	0.054	0.218512072347245	0.97495936494509	80.4374805775786
opc12.08	0	0.0946643767083974	0.405090165069822	1.91082108644255	59.5706607884525	8.03270432324711	0.016	0.331869529598519	0.983167108136249	70.0139407399204
opc12.09	2.39975107465627	2.25766376497367	50.2962715589335	9.31187802066818	24.7203740346637	5.71212504704112	0.0649999999999999	0.198626561884748	1.47033539470893	94.6980635009364
opc12.10	1.51312359825182	0.585914492833473	5.51188896826595	24.3078768864199	36.7325730163393	23.3976296554306	0.148	0.129307533155536	0.990007746407654	92.049006617541
opc12.11	0	0.155242242429807	0.571067778343807	52.2704797103496	19.4813584620264	1.44799633513169	0.092	0.16789872984533	0.992849187160165	73.9261445282813
opc12.12	0	0	7.07679914621998	28.701658356599	29.2174216045444	34.5111600027442	0.157	0.12111929193148	0.992375614024418	99.5070391101077
opc12.13	0	0	5.59695507991223	9.31265997063442	45.8762663660731	25.0629925460593	0.053	0.220814896664386	0.975136595549343	85.848873962679
opc12.14	0	0.336535822291957	0.738554129162623	4.37793476490314	74.9001029733542	2.00245969679253	0.0659999999999999	0.197250846965295	0.989164632707104	82.3555873865044
opc12.15	0	0	3.23362693865354	29.2429420602804	1.10347914299875	56.4250799152289	0.645	0.000652085408463913	1.00301845689294	90.0051280571615
opc12.16	1.46018525853095	0	5.53717008297206	0.797380345997428	61.4250829752657	25.6075839349472	0.136	0.137851558605918	0.988700677585362	94.8274025977133
opc12.17	0	0	0	71.7369307170558	6.33019480443425	6.01570529494455	0.069	0.194489642286331	0.991956674666737	84.0828308164346
opc12.18	0	0	0.280231362591584	10.7603173249288	109.56082212186	5.57724726756077	0.0620000000000001	0.206476977249693	0.989689049149068	126.178618076942
opc12.19	6.55268162138938	0.183257965514852	5.76355332049832	22.0635346025126	38.9943424286217	0	0.117	0.150785222356884	0.987594511509702	73.5573699385369
opc12.20	0	0.485860726970145	113.027193120561	41.9242591265791	0	0	0.00800000000000001	0.440647832454569	1.60822744481063	155.43731297411
opc12.21	0	0	2.43826852742359	14.6374474734205	40.4924465736518	19.8177451340861	0.144	0.131855498513287	0.990738506407091	77.385907708582
opc12.22	0.13092679824686	0	19.4881690226649	17.0438622141343	29.3590633372685	24.4503485219799	0.015	0.354717626550159	0.948875439651333	90.4723698942944
opc12.23	0	0	0	4.06170159648941	0	68.6338533029151	0.0649999999999999	0.198184339081746	0.990239740334636	72.6955548994045
opc12.24	0	0	9.25955825639054	3.15530089641091	74.8875505492904	20.044994427276	0.184	0.104672989558185	0.998663298657966	107.347404129368
opc12.25	0	0.13518543068413	0.589842100644253	80.4266823834721	1.55544764133027	1.45943850425216	0.07	0.191723318157536	0.990872558090483	84.1665960603829
opc12.26	0	0	0.264403823880515	23.4562306566704	62.5991212882425	5.82858019927424	0.036	0.264979593766278	0.988874703777076	92.1483359680677
opc12.27	1.66203006327989	0.0211963616795447	5.84834746051079	7.67935095906505	73.9149965897682	12.0904627106871	0.098	0.164347847603077	0.984765687419511	101.216384144991
opc12.28	0	0	3.66061061071213	62.3983810264743	0.75223708388552	1.60904055912254	0.159	0.1185621782019	0.991388236666435	68.4202692801945
opc12.29	0	0	0.173911680408127	4.21972629641288	59.0664559231548	9.41390108034032	0.05	0.236795712585454	0.988708716164986	72.8739949803161
opc12.30	0	0	6.29617050097038	2.15513217096712	0.587683267728844	94.5727568002052	0.09	0.170997681190425	0.983444800411368	103.611742739872
opc12.31	0	0	23.6552817570123	60.3493751353689	13.9222593577806	7.31807714691411	0.385	0.0428161134403604	1.11766694748783	105.244993397076
opc12.32	0	0.018374639013652	18.6715364000188	99.3704374084373	0.910182713125193	1.13238044307922	0.339	0.0512887562633244	1.04932192469046	120.102911603674
opc12.33	0.834080065887734	0	1.34661085162684	25.4260847970248	77.0457197705987	7.15184675134896	0.095	0.165205977346262	0.991617215303597	111.804342236487
opc12.34	0	0	0.402368514049022	5.5214223122917	5.07977765311708	56.7776619123858	0.55	0.0127045205594405	0.998915873242322	67.7812303918436
opc12.35	0	0.254580737484726	3.10506348149529	13.4831021934723	54.3961598904994	10.4762576532318	0.29	0.064029182708062	0.996911241259817	81.7151639561834
opc12.36	2.68533700079861	0.960319809947699	52.7377412118383	35.8762342812394	5.05078545874133	6.18072437694368	0.00800000000000001	0.448604095176125	1.19565509661231	103.491142139509
opc12.37	0	0.749125307578811	0.59213871894047	89.1353872041108	14.7899994711089	3.43903810821488	0.135	0.138804392762707	0.993942038107775	108.705688809954
opc12.38	0	0	1.15158073264367	38.8552535677668	40.9832932123412	1.08381976708295	0.134	0.140315689971536	0.992955335965612	82.0739472798346
opc12.39	19.665284068832	0.544594209046652	0.548718738336013	19.9227590335906	1.62810819802111	31.8207781383682	0.337	0.0514688002976855	0.99731398626346	74.1302423861946
opc12.40	5.82706558404876	0.546071867087166	1.43321220561806	19.7435699930877	42.2245667004818	0.199599666737746	0.123	0.147019801597502	0.991372033460548	69.9740860170612
opc12.41	2.67539090708961	0	1.86828075629326	8.21527390215029	36.4639463378179	28.0361857684768	0.211	0.0949535365140436	0.994187602459193	77.2590776718278
opc12.42	1.25321584532364	0	44.0172140650653	3.78554167985462	1.63968714529034	8.88388366420912	0.032	0.280550419914151	1.8006589540917	59.579542399743
opc12.43	0	0	36.5984772602424	9.08833825268696	18.4479910121753	21.567763748918	0.128	0.145176989493497	1.33494929767858	85.7025702740227
opc12.44	0	0	6.94106394919763	64.3175519528592	23.9249609430303	7.87678788265596	0.224	0.0897059564925526	0.9971276034189	103.060364727743
opc12.45	0	0	17.707377961408	38.6459750794564	16.9171930245095	8.13854090895062	0.112	0.154359960229779	1.055328025593	81.4090869743246
opc12.46	0	0	0.355489820089583	0	49.0177102947271	0	0.139	0.134971399483723	0.992376771831653	49.3732001148166
opc12.47	0	0	0.0674665917950407	35.1842862541143	0.843583797955394	0.528900963858676	0.053	0.22149573709223	0.990015858592906	36.6242376077235
opc12.48	4.24324468370946	2.71744846439331	63.8783747965768	32.836292639369	5.27684735989289	2.83122790622235	0.07	0.190560694572552	1.55225839994407	111.783435850164
opc12.49	0	0	3.96453601705365	9.59751156430092	32.7657787285774	26.7990100059058	0.0659999999999999	0.195981040393183	0.980527552392681	73.1268363158378
opc12.50	0	0	3.00638876454399	0.955777315481924	1.3203488472184	66.2559264446416	0.152	0.125396657479889	0.990336641718581	71.538441371886
opc12.51	0	0	15.148612364777	0	29.7183184245718	45.6431012111398	0.041	0.252706766616608	0.978707519617741	90.5100320004886
opc12.52	0.161231696763887	0.616953176859124	0.952900822160432	49.7027188370742	28.8420775192927	3.69553020806576	0.051	0.234188736029196	0.98962730206791	83.9714122602161
opc12.53	0	0.559801346833068	2.08233789513754	40.1832505005682	58.8975086707093	3.93754523020912	0.075	0.184902901067905	0.989299903088768	105.660443643457
opc12.54	5.79419192441509	0.17021240496842	3.86508338233353	18.495473400126	40.2755163921023	6.56172827890232	0.053	0.221692490367062	0.977763117928644	75.1622057828476
opc12.55	0	0.174688693674572	0.966571659653171	4.23603014671524	53.6358714022949	14.075114915498	0.031	0.284471427761105	0.984637245565559	73.0882768178359
opc12.56	0	0	6.57774210287555	3.47328120678748	1.58205240337389	51.7776967012197	0.047	0.242088847039127	0.968488361912011	63.4107724142566
opc12.57	0	0	3.0160661351161	13.0390569994058	56.0511401010564	2.10245864426693	0.07	0.190702751797359	0.983514499333784	74.2087218798452
opc12.58	0	0	1.88160644512834	67.9050306827134	17.3539122067093	0.524785783875358	0.083	0.178781380453488	0.989213687125304	87.6653351184265
opc12.59	0.954066430663895	0	3.62605098448892	40.3364496599886	51.9467814662043	29.6263984429666	0.0659999999999999	0.196839884225925	0.986175960398926	126.489746984312
opc12.60	0	0	22.4386265466718	26.3668905228749	0	28.515531293255	0.257	0.0779046293478738	1.17886988179419	77.3210483628018
opc12.61	0	0.831784469974924	8.78372792147273	38.7831485262354	27.6586877032447	6.7745407074104	0.033	0.28020262405938	0.958226437081854	82.8318893283382
opc12.62	0	0.442216693617167	21.2306315959411	2.403388314163	32.5207095914648	14.1227817972021	0.0649999999999999	0.199567367722177	1.11423855052112	70.7197279923882
opc12.63	0	0	0.498413049157876	1.0861356964591	3.80186000387311	72.1307874156973	0.642	0.000996723129642892	0.999675799174357	77.5171961651873
opc12.64	0	0.180987412976395	19.0989069258519	35.0381659239398	32.3250534449718	6.13763566751517	0.333	0.0526505797365499	1.09308546704058	92.7807493752551
opc12.65	0	0.708307348037658	2.68061241408961	25.0133526069666	60.3116323459556	6.44146672738002	0.179	0.107809741226141	0.993013774657522	95.1553714424295
opc12.66	0	0	1.67773509431504	12.2462969807603	70.334865112468	16.2957222370997	0.046	0.243716144273441	0.98606643517385	100.554619424643
opc12.67	0	0	1.40224786862216	12.2339862481115	60.3700620143015	8.35572082771036	0.051	0.232882921814869	0.986481750893893	82.3620169587456
opc12.68	3.53667326189287	0.962690147697616	81.8048735041174	42.6145670251585	3.76743042654192	2.27104393149093	0.158	0.119978836595794	1.68185608644769	134.957278296899
opc12.69	0	6.44895119974983	0.63584039048019	76.6794807550178	1.45756837831984	3.12466609769367	0.192	0.102561837855328	0.995042220783911	88.3465068212614
opc12.70	1.76504595798004	0	1.16114258018133	30.7829201976621	39.9276917011886	12.9422386169227	0.108	0.158726964509222	0.992384639775222	86.5790390539348
opc12.71	9.56550179297051	0.080644722283645	8.76146463882555	16.0371482542152	43.0848926823735	3.82691300637363	0.176	0.108736878529518	1.00412398675587	81.3565650970421
opc12.72	0	0	2.96948273989516	7.80031429293061	58.8211063135362	20.2028432760525	0.097	0.164947983692908	0.987465693891814	89.7937466224145
opc12.73	0	0	21.7297168289387	7.86930995172972	4.98027312684759	68.0956879681831	0.135	0.138267154356961	1.06021531298921	102.674987875699
opc12.74	0	0	7.72279412196975	30.078135810959	23.2729278697008	44.6296970145197	0.084	0.178537376597271	0.982074930981087	105.703554817149
opc12.75	0	0	22.6017750339398	0.131964460955465	57.4829558899806	15.6565385985448	0.126	0.145801240558256	1.07703560216098	95.8732339834206
opc12.76	0	0	0.542202165541055	9.68478051933256	57.2265164580154	8.09836142477213	0.05	0.236509581548645	0.988672377429725	75.5518605676612
opc12.77	3.57060180298506	1.98976302199437	116.317770759804	11.3007507718163	4.61702989373171	14.2995876191051	0.015	0.35357693900448	1.77959012625558	152.095503869437
opc12.78	0	1.08171555554314	1.1797095632651	21.174510592129	51.4209744907601	4.60088261439196	0.252	0.0792304530510173	0.995703869263305	79.4577928160894
opc12.79	0	0.247864880430287	0.000634199485179587	61.4277209546423	23.1152705486953	3.82446190922604	0.035	0.272622794972771	0.990095865837998	88.6159524924792
opc12.80	0	0	3.17266961751528	27.2301824649578	20.0921686774556	35.4312687526667	0.265	0.0757846592177877	0.995640534120649	85.9262895125953
opc12.81	2.65198951358776	0	44.1295037283527	3.33720805000571	18.3411974916862	53.9305132919076	0.153	0.124559343986135	1.24725567584107	122.39041207554
opc12.82	0	0	13.3416228346018	0.459095518737531	0	115.099103801413	0.147	0.129460033150695	0.99856795108026	128.899822154753
opc12.83	2.77630457735498	1.17382255712188	33.9991116098453	25.2392395717812	7.57230031913003	8.02326232337191	0.016	0.33734887449679	1.18156016572352	78.7840409586053
opc12.84	0	0.75907865527186	1.37729613088445	41.2810820547909	47.3183732540863	0	0.14	0.133989063626138	0.993049466786602	90.7358300950335
opc12.85	0	0	1.00271356163586	3.89154760020747	55.6214107974764	12.1702717678913	0.073	0.186489011888776	0.989657238070445	72.685943727211
opc12.86	0	0.638397859006895	1.14057129586052	11.1689740902864	77.6144931561248	8.22204203238869	0.048	0.241267690490837	0.987238673589663	98.7844784336673
opc12.87	0	0	5.84201029844261	3.95807977891009	1.36466258966137	51.6930596311583	0.119	0.149066036817031	0.990726751369575	62.8578122981724
opc12.88	1.63879796631697	0	4.18245123714413	5.60586064426136	11.8796135759456	37.0661858771543	0.09	0.169207478231099	0.983729821054815	60.3729093008224
opc12.89	0	0	26.2711282152799	6.87629079748219	1.09735099524094	61.2267997172928	0.333	0.0525660403750378	1.17572900515601	95.4715697252959
opc12.90	0	0	24.3935890114644	189.031736980869	7.66344972094966	56.5823000513004	0.465	0.0270190245500058	1.01568083107289	277.671075764584
opc12.91	2.69200068271618	2.19922103994607	0.776760101321579	111.580974449379	1.80389327902209	0.436972495280349	0.451	0.0305034271306968	0.998215450807879	119.489822047665
opc12.92	0	0.26968097372057	4.52324087650059	31.148277568643	63.4843497127795	3.24009198273947	0.222	0.0905514002862343	0.994431643358885	102.665641114383
opc12.93	27.5143888104103	15.0346223350627	58.2984104662315	25.1080482828855	19.0760351602722	8.55410129464505	0.661	-0.00209947090422987	1.36248362007994	153.585606349507
opc12.94	13.8675693667943	0	63.2346273569693	14.8217285569592	16.6066888543313	31.7236489979292	0.536	0.0151193200953555	1.47475817470128	140.254263132983
opc12.95	0	0.104824243848828	6.512998263441	55.7493136595373	1.94733912051716	6.90526296141325	0.524	0.0165282665279204	1.01957066254745	71.2197382487576
opc12.96	1.10141233357514	0.179091328164398	4.99052962306572	4.16283648522292	39.6740623719513	1.31195350541308	0.215	0.09326159206852	1.00441810541992	51.4198856473926
control.01	2.38774764887549	0	1.68960885836069	5.77572654475313	34.3788530330707	40.3206602054782	0.122	0.147492890406463	0.991188925280082	84.5525962905382
control.02	0	0	16.8519735783051	25.6814156694718	3.12334565225308	69.6138150299555	0.104	0.161534912133503	1.00504833281691	115.270549929986
control.03	0	0	1.52404492820191	7.68453558292483	50.8400563879417	12.3746242136011	0.091	0.168529951426544	0.989482791977739	72.4232611126695
control.04	0	0	24.2938489230663	5.11649289120198	41.3587656176559	59.5895505895184	0.095	0.165653974818483	1.02673403253309	130.358658021443
control.05	0.278802674528737	0	5.80622660525847	19.8765500699507	39.120918723818	27.106881590344	0.0659999999999999	0.196591688396131	0.979431087484168	92.1893796638999
control.06	0	0.00439948623293861	3.64735263429499	10.3261915973599	64.2595262103333	4.00385049562904	0.044	0.24650325521502	0.976166978262695	82.2413204238501
control.07	0	2.78040622128486	7.21009956925714	40.4346273844447	51.9303510408622	13.8646187918137	0.071	0.188750581051863	0.980828359377434	116.220103007663
control.08	2.08696319817824	0	12.3149172505651	3.67321113230878	18.8813185431747	40.7537610906214	0.111	0.15549853621946	1.01355210921398	77.7101712148481
control.09	0	0	1.27244840364893	9.90302400367403	39.6151870666411	60.2450031746729	0.014	0.373791954524473	0.982192494623543	111.035662648637
control.10	0	0	2.16433164675916	5.49637078621671	61.7928463927313	25.3761832727683	0.0629999999999999	0.205702682322518	0.986524288020671	94.8297320984754
control.11	0	0	3.19291302548134	21.4166039346129	18.7430400074221	25.2253343690846	0.121	0.14772861499229	0.987704969947797	68.5778913366009
control.12	0	0	9.50564564664753	22.4731050979236	18.6104011430364	32.7524452130114	0.029	0.291099186378661	0.954771392818463	83.3415971006189
control.13	0	0.0144414280811895	5.83225028776223	20.2477822354328	27.6920154128438	28.9249769070002	0.074	0.185263334223101	0.98087671000586	82.7114662711203
control.14	0.521232949499435	0.296415947099421	0.90258770558148	16.4915644504577	69.1862750822549	10.4264781574156	0.142	0.13269141922405	0.9934670599845	97.8245542923086
control.15	2.75154616401379	0	5.84306783379354	17.7593327203327	31.5185340282609	29.8690386266963	0.0570000000000001	0.215810904016716	0.975835090152262	87.7415193730972
control.16	0	0	0.836086127392362	22.6184235101662	23.8064647079444	28.7926158863931	0.09	0.169373745938377	0.992453095367257	76.053590231896
control.17	0.429357629524032	0	8.17762042162788	5.10061663435343	16.9292964103179	72.7115047626375	0.457	0.0295880808646757	1.0123118404321	103.348395858461
control.18	0	0	1.28985244152187	7.65664761064905	49.5047615257225	16.678184056355	0.053	0.219359132117178	0.987426442993687	75.1294456342485
control.19	0	0	4.48695090026905	35.0694734776498	16.3294076691583	35.7965654940168	0.081	0.179986130991936	0.983469298093144	91.682397541094
control.20	0	0	20.9514102470799	41.0625543734631	2.3608896913436	61.6386765327225	0.04	0.255455855494958	0.977056555065087	126.013530844609
control.21	0	0	12.3288653632276	102.343435129912	0.327695363490315	32.0855406243019	0.051	0.233168993752262	0.97090117641209	147.085536480932
control.22	1.0534126786875	0	8.05584918160912	64.0755605182991	17.9631551830216	24.8133914571283	0.135	0.138739027664759	0.989076960567704	115.961369018746
control.23	21.7338707983855	0	8.22142469547184	9.76308245959477	63.3602927597378	21.8416711574207	0.293	0.0630610001852729	1.00125381411013	124.920341870611
control.24	0	3.7764761982468	10.6391418796416	53.4303809421062	24.2523189054981	3.59382754834975	0.286	0.0663941847717791	1.01675315713083	95.6921454738424
control.25	2.36627563150568	0	1.0805435691962	24.3659427002538	35.1888126162932	31.689792401015	0.25	0.0799792312359891	0.996034035549349	94.6913669182639
control.26	0	0	1.99267147762793	1.22933757798501	4.36404298723249	109.468797839601	0.152	0.125416215584272	0.99215434379358	117.054849882446
control.27	2.72854492915022	0.0999037532274267	4.33000445106619	4.16438613430429	45.0429020073665	2.16307701647301	0.153	0.124817699727296	0.992128984388878	58.5288182915876
control.28	0	0	2.96019724878975	22.6932372122008	13.6627034108699	57.0300485329364	0.0590000000000001	0.211614264586313	0.983812794420987	96.3461864047968
control.29	0	0	7.47411955841094	18.4386622091745	29.5955638419725	21.8857434318682	0.157	0.121457940571978	0.997532725722511	77.3940890414262
control.30	0	0	5.12361275133126	27.6933626389072	41.5393638706332	18.513948701516	0.03	0.286600126712283	0.967682553968317	92.8702879623877
control.31	0	0	3.84782058684417	14.4371278963698	37.245399969944	38.6024372391208	0.092	0.167273915920151	0.98603915280794	94.1327856922787
control.32	15.4083444997149	0.152251222115974	4.18891264725794	3.87964888668716	44.7842924351054	4.84251969680217	0.365	0.0461097070180896	1.00187577402214	73.2559693876836
control.33	0	0	34.6496472454439	32.4818120942017	0.116120384088122	49.2707881781972	0.215	0.093022890710897	1.1793733161003	116.518367901931
control.34	0	1.91370617126083	0.0829348181960643	78.207154473413	42.8458074597255	11.2402694032219	0.052	0.227699608083914	0.992115423626262	134.289872325817
control.35	6.25312765069095	2.03120081421523	7.17147782213103	7.88116418038756	52.2416351312609	0.175925865200521	0.072	0.187649839395776	0.98135349165315	75.7545314638862
control.36	1.3638813570772	0	8.23684494938895	9.33125551974043	36.8248177995308	39.6092530376988	0.036	0.268130548837324	0.962910145799106	95.3660526634362
control.37	1.11264530353489	0.133200599058688	14.0452058570098	10.1890229582213	34.2754061396403	32.103176698192	0.0649999999999999	0.199303195001843	0.993717982356121	91.858657555657
control.38	0	0	0.448911053656285	6.31650474402587	23.947937013838	45.1920064328859	0.091	0.167913794019416	0.992686733116967	75.905359244406
control.39	0	0	3.55557126520752	9.07401879863614	26.2087044931187	45.3933576938761	0.088	0.174797340526016	0.984891791763944	84.2316522508384
control.40	2.07776551976384	0	9.74722019158841	2.5222157106124	45.8110003129831	21.6854174906258	0.042	0.249134142655261	0.967513174269544	81.8436192255735
sample.01	2.96613805879921	0.0655214781408331	67.3065237262448	66.0753987867111	1.91186430745294	0	0.016	0.329007886644346	1.27481614425184	138.325446357349
sample.02	0	0	1.70931232557286	11.1979154117657	31.2036088240801	28.8073539463285	0.037	0.26085633483815	0.982976473069797	72.9181905077471
sample.03	0	0	7.71681128914744	19.1117248785746	56.4135132177551	17.9904789499398	0.0570000000000001	0.21621600746241	0.974851575778513	101.232528335417
sample.04	0	0	13.7753255952526	6.73219497153606	11.8914790566963	72.8594455354665	0.01	0.39128131635852	0.920579591629858	105.258445158951
sample.05	0	0.178906418487036	3.30430997892099	37.5953580805633	34.4155992129723	0	0.0649999999999999	0.198516533650524	0.982347547125884	75.4941736909436
sample.06	0	0.214104850833943	52.4007995290862	39.9840563320568	14.6570754247141	0	0.015	0.35814790388382	1.25070786418772	107.256036136691
sample.07	7.43572780010044	0	6.19756856222996	34.621774329654	3.39357753974202	7.01820275537646	0.0610000000000001	0.208678290655161	0.977348518318914	58.6668509871029
sample.08	0	0	9.1638459685638	45.7028494431698	13.4097706930153	18.1209135256335	0.038	0.257572567727679	0.964328254049611	86.3973796303824
sample.09	12.2607782604342	24.7222215315531	7.12785807460785	47.4071540257433	12.738384997433	22.0290579566419	0.112	0.154232289695231	0.986226282516272	126.285454846413
