symbol	Astrocyte	Endothelial	Microglia	MO	Mural	Neuron	NFO	OPC	WC
Ephx2	119.825727067088	0.501862225254051	1.3942011006696	2.86828114829738	6.16533223004623	3.23034103186281	1.53993830639865	13.7434631478416	27.7525035925331
Kcnn3	104.44888132541	0.363595823480141	0.278750462485001	0.354665849529342	5.58620732854623	8.1666395896104	1.37257556947896	7.83771127860654	18.9885662812775
Slc7a10	1503.35536281206	1.72827093785257	8.48685748710301	8.739860189245	53.3568354406051	175.29212025084	9.54029022380062	112.97949477638	187.746922493828
Grin2c	132.249861193547	0.363595823480141	5.42293135988207	6.26702623479536	2.86743611928651	2.02766425250836	0.998407576774229	24.7190623058464	11.0284982999182
Dbx2	129.39590898931	0.363595823480141	1.11772802946311	3.29773552781977	2.58067896301044	7.7403212818614	6.91333416274937	30.4729175887373	26.2595991331113
Ly6c2	0.78440803305891	304.057852745557	4.16706156997296	0.371740164380845	0.855073489139513	0.893932775226683	0.401450573692895	1.58549759769294	6.64393463235555
Ly6c1	17.4251185026112	3621.65057189338	28.1430411243901	7.68961807241456	49.1869793582866	8.15860430871918	2.89363164814396	15.1279569652724	128.843097048846
Ctla2a	14.5405304124417	2330.29619150694	7.9226135884455	1.8126405843847	95.9233108706555	8.46607562803482	0.465351468760461	11.9085783963832	125.060013831956
Ly6a	6.05516067631681	945.995752588926	13.1913192861962	5.95353238451988	23.566061229665	1.61932942179913	6.41947368149811	6.45283372146377	34.3888650428657
Apold1	14.6139098393002	2712.10580237058	10.1613895653799	1.23198927398004	149.141114930458	11.9092531065234	1.46902406980867	8.55421766042989	248.10054133501
Pglyrp1	17.4696982638291	1956.7986029615	16.6523491410163	2.12562759355858	107.851943220254	7.44453222415116	0.682787135736876	4.08340184908653	138.610090348122
Itm2a	51.9516553939717	7487.75019187739	12.4494374740632	17.3651069352274	411.069150246226	115.556263561608	79.9787055140597	88.507641269527	399.52452024593
Slco1a4	5.36162696251215	720.107171409599	0.837735733667734	0.5793227468526	60.5594682451433	1.30002031931246	0.401450573692895	2.79517155113583	35.9439663073083
Gm694	0.578672063333649	88.214260662351	1.56053847039597	0.336771496084873	6.21044208276831	0.644204021205798	0.401450573692895	0.532573274137007	3.69329816662616
Wfdc1	5.83239816188179	548.34633873851	3.12130272866654	0.653501720437734	48.6123671463145	1.40245459851897	0.401450573692895	5.63217532656056	22.7132597607326
Icam2	3.40036527193164	783.797517345052	3.76340023774381	0.336771496084873	75.2176812696146	2.23778166376161	0.401450573692895	0.725562179457106	38.4443717463616
Cldn5	54.3861167534046	12343.1153145112	30.6581187409965	5.8401330025007	1314.9300963742	42.5534245775839	0.932541581148436	17.4456644010254	673.416438654707
Myct1	0.820644266982746	159.972294340613	0.278750462485001	0.336771496084873	18.3556494445905	0.53505898644207	0.401450573692895	0.459568517318393	7.93107000277306
Csrp2	17.3590393523812	1798.88813691326	5.08329900888572	2.42519089089851	172.7267571604	65.0483852424897	3.12273748329763	26.5936560750436	152.199959147451
Tnfrsf10b	3.51432491945194	83.5689913272138	0.620321522947933	0.363576823315748	6.51670579025925	1.66810098478276	0.433935954116124	0.958777117098085	6.52295745987785
Ctla2b	1.20991305687726	353.915811871629	25.1372149560649	0.336771496084873	19.3526210519066	1.31164814836988	0.401450573692895	3.06034258562854	16.6087158822596
Slc16a4	4.62936163848868	410.066347570697	0.384005243367024	0.336771496084873	50.7024124392639	3.30891830290067	0.81351550055423	1.7078508219012	21.2458785628541
Akr1c14	1.03909253104086	147.345067703906	0.278750462485001	0.336771496084873	19.2166393917156	0.723986584377347	0.401450573692895	0.55646624135239	8.72190678107664
8430408G22Rik	1.08003206606484	222.85566297958	4.86730363801997	0.705610374026946	26.5999412331646	1.38054160992078	0.543238901815488	2.95209122137419	5.9051052009808
Sigirr	0.522220059981471	106.994268549843	2.69678668058657	0.336771496084873	13.0873557562698	0.518405218788489	0.401450573692895	0.692215887840484	6.80133490406344
Slc16a1	94.7796104142036	3646.9132951538	34.5966383817873	40.532933243598	418.531995977027	30.33424809506	40.3787658352705	54.6323127585082	290.202618237563
Asb4	2.02746969837487	181.736693111271	0.278750462485001	0.336771496084873	26.5963892056293	2.79604705982275	0.401450573692895	0.459568517318393	15.9371063169439
Hba-a2	0.495606016875269	3157.54371336038	60.3739480248565	135.668144619169	47.3458361160391	571.180762240206	17.1580276284274	3732.43466204411	170.872192292528
Bsg	482.012755589092	27085.1325293215	724.869105544119	211.644338021882	2732.34067202601	787.286106286019	389.605537660248	1108.52981171318	1595.15422541412
Egfl8	7.43382758194009	199.851471534061	1.13527815858116	0.927288527467333	27.063220703297	1.45078551706662	1.04725808983405	2.30395025218713	17.9260967271374
Cd34	11.0818719608052	2107.56066422339	63.9161026267736	2.83992498832703	293.006841087292	8.64239042699697	1.09374004450908	12.3815778036202	141.445163332433
Cdc42ep3	4.3711137332454	414.828191180779	1.27896426572599	0.859882028668466	48.3990660988644	31.146931220346	5.76582583565273	7.14159135621144	61.6821027143625
Vwa1	17.8781965671784	2290.50261386023	6.71753770781041	40.5013625996976	323.319718497094	15.1955326535196	38.1824799279184	75.456766260025	121.338039011438
Madcam1	0.725968649579063	125.138100096907	0.753410931261397	0.336771496084873	21.511805305064	0.518405218788489	0.401450573692895	0.459568517318393	4.65792277607332
Pltp	57.9013511098975	3665.84156469226	89.53945699566	3.9833046301147	583.822368217811	21.5475958637786	1.75520212577139	64.424428772872	271.174084834686
Fxyd5	2.5596886097468	271.553856871539	33.324181545608	1.3982230521625	17.6183794868463	5.34152295714409	0.671843593098007	5.18140065282105	47.6719947683282
Plk2	210.315639426468	1561.92810654047	24.2564415447418	4.41698380805548	91.3115054229497	141.497278853966	26.746112550279	104.967025675535	247.195237359541
Ankrd37	3.00777839975415	262.977618558303	2.48239551863242	5.38383625088286	35.7322129962725	9.82930509567416	10.4604611055207	7.85151671686678	16.0039135012869
Fgfbp1	0.602691608941509	101.133107511301	0.377977264615786	0.336771496084873	20.5436714970561	0.518405218788489	0.401450573692895	0.66299652150938	10.0865522833925
Sema3g	1.08207644088445	76.1152224064973	0.358216644330225	0.35854545716424	14.8206824051468	0.752532567749935	0.450742682383777	0.5662159874473	8.72637224926197
Rasd1	11.5251642845692	143.270020244795	4.95871567093499	0.343698885759338	9.42674919741341	23.6645735594059	0.401450573692895	16.8397807570058	46.5296634265576
Sox7	48.3030955848491	428.821680027628	0.541231654227064	0.336771496084873	69.4542475005415	6.14621745800852	0.401450573692895	1.20895013302811	64.7277977356421
Ccl19	11.2704822646173	145.032367383224	10.3105447565987	6.85403747490358	3.84062977257891	9.33810837479379	5.537316154601	19.80122649555	87.2200239092456
Stra6	1.34684652130981	300.876234761881	0.648455807126544	0.336771496084873	61.9518450994608	13.6907293126552	0.401450573692895	1.27146753628152	25.7643889496451
Meox1	0.654494827855396	159.071952908574	0.702037221025411	0.336771496084873	33.2400082221446	5.30483801183652	0.778049349621331	12.7596717163458	9.78723675504905
Ccl4	7.37696918165408	1.55202513433704	7717.30381829611	10.4163373223327	2.61257007083651	7.40244549646382	3.46082510569171	259.215685989089	395.761217399223
Ccl3	6.5724915829418	4.05737124815224	6787.6747681336	5.49837560441629	9.06976146034593	8.48141264643268	3.94304954206448	215.819825776858	325.177215670812
Osm	0.837011655690051	0.363595823480141	578.751158458284	0.554639080047059	1.09896682222595	0.518405218788489	0.519603499289319	16.6140085315028	15.181342759128
C5ar1	0.495606016875269	0.363595823480141	269.896236975884	0.477792876212932	0.221715585406861	0.648478272234709	0.463679427121031	13.3408673396151	31.5231417779839
Il1a	1.14522408152461	0.653263526151182	752.088423385926	1.9885986395166	1.3580854369752	2.25028041358661	0.718574447128729	111.832926473893	274.628407210268
Gpr84	0.779114960798683	0.408336289559372	518.475557777849	0.405580648164934	1.78417625518461	1.68628145580567	0.401450573692895	7.44411841763437	30.2672489336532
Slc2a5	0.956755025427285	0.363595823480141	616.581582349112	3.27181254190864	0	1.32061915068102	1.78295440393078	36.1463024242458	10.0153410605852
Selplg	4.85925096744636	7.69584738403125	3890.20188302501	18.6676380506349	3.84340143042845	1.14769472184974	9.21872429976687	172.91463997704	23.0367675733295
Bcl2a1b	2.25201887250072	2.84598813295904	1564.25926920053	3.5088643141453	3.30274875443804	4.81914675437968	3.01535949109912	45.1711274377801	81.7292511510213
Tmem119	2.67081339085057	0.535334856763633	2452.69215785675	9.57900551304204	9.7056909961351	1.08836065253331	3.46434381997013	94.4396115226751	15.4661293708784
Slc15a3	1.19638796867673	1.31630050803751	1053.78408802764	3.55114260776379	3.12184650359814	1.40707358901838	1.92555165495937	48.1717743708515	39.5428564433792
Gpr183	0.631867935154956	0.630240638608419	529.040087412093	0.57134799782531	3.20888014798031	0.611106440012247	0.459494304890282	28.24021424379	14.0795156552359
Lrrc25	0.542681154388167	0.620670796534422	352.84097093	0.949052385401818	1.59493212149659	0.536243542367001	0.437838053692419	10.327478869401	7.98868320552961
Rgs1	0.708917324568469	0.440209099445641	544.468639791414	4.77209587981713	0	0.547710665806603	1.66685289076593	107.29877063165	10.2897397489908
Tlr9	0.495606016875269	0.363595823480141	224.136863498598	0.695470184279831	0.850524023569006	0.518405218788489	0.401450573692895	11.7964138062039	4.96326156732357
Il10ra	0.644069755290425	0.503287520882093	490.798495439081	1.22539697194418	3.45072030151412	0.518405218788489	0.634992437685868	32.3278050599119	15.0642655863776
C1qa	10.6463110909044	1.71736851708551	10952.0794015921	69.3903792697241	46.2012939102096	12.5068395384297	28.1597304191594	436.600116939679	170.13760623727
Blnk	0.504021407041811	0.363595823480141	341.122761425393	1.92739547167562	0.758675408527835	1.26674388831843	1.26470379307481	25.0054286403578	9.33434849915653
Cd83	8.12480892475785	50.3217710483985	5111.89790876019	5.196606453777	13.2892113816615	9.01236327151585	6.25979470855889	152.885426135734	149.590163126386
Nlrp3	0.512726726728225	0.363595823480141	181.2826691539	0.426047935839492	1.0921802968895	0.518405218788489	0.401450573692895	13.6624504096087	21.134040242726
Tnf	1.91683804525789	23.8536040105632	1480.61742354606	1.05283020577785	0.401686774483705	0.661199936303779	0.612800249972125	19.5636272742538	81.8904506147091
Ncf1	1.40054543323825	2.90847025724499	1109.69916595463	2.96592804358719	8.73687548587299	0.73266727976596	1.72195198200528	29.0370830743943	16.2963126730866
Ccl2	2.37918642037074	3.18183068723295	673.803063343596	1.63426619376838	1.66225918887085	5.52789740937683	0.571304311422359	54.785994768542	285.624615528599
Gna15	0.495606016875269	0.363595823480141	276.563988457342	0.730171119236416	2.49710226663868	0.717778681882354	0.401450573692895	9.87419265371436	4.3771952512766
Cd14	19.6212008020173	7.60145245431845	1488.71398857311	3.43668913096187	0.73873202968425	5.065052269912	0.939980460278966	53.2350705104069	83.8016646975462
Ccr1	0.495606016875269	0.363595823480141	168.469543163928	0.640057802314026	1.00933912137101	0.537671748744764	0.401450573692895	14.8787076820622	13.5610346333322
Bcl2a1c	0.495606016875269	0.597024342154391	119.984103057476	0.766357216490736	0	0.518405218788489	0.401450573692895	2.75590371917356	3.43819156087797
Lag3	3.63206851891109	3.24065867349292	1354.45153001965	9.29623532635438	3.12467198004671	6.19262509319446	4.70657240267674	69.869348311366	11.4560365575833
Pld4	1.56519814219463	0.620548991933556	1642.45468622488	8.08844813594047	13.9613787741243	2.98295287740475	3.86152898131753	79.4492792434414	42.0046288883649
Ccl7	1.34265121637696	0.604010835902562	285.016867656821	0.508380147344841	0.847889603146967	3.76630722743776	0.401450573692895	24.9723259200554	94.6572320321737
